"year","GD"
1939,0.206773879593456
1939,0.209053516949455
1939,0.212481389172856
1939,0.216688719328236
1939,0.221478614956496
1939,0.226425464020675
1939,0.23114790644197
1939,0.235245216052578
1939,0.238691358935192
1939,0.241386578102582
1939,0.243805575364616
1939,0.24571964369093
1939,0.247180333489237
1939,0.248383191950816
1939,0.249437602839972
1939,0.250318352794246
1939,0.250965684073838
1939,0.251261639250374
1939,0.251538027559191
1939,0.251689422250897
1939,0.251832978720061
1939,0.252181157760602
1939,0.252756855609879
1939,0.253520314599848
1939,0.25431730392087
1939,0.255657894738763
1939,0.257114825076951
1939,0.258583349254823
1939,0.260476775036296
1939,0.262907721207227
1939,0.265515445104155
1939,0.268124436390282
1939,0.270986514738327
1939,0.274075652066463
1939,0.276813137602792
1939,0.279168681612029
1939,0.281114571327348
1939,0.28285901690269
1939,0.284235346012446
1939,0.285321248598328
1939,0.286219130272292
1939,0.287000097024074
1939,0.287602354396819
1939,0.288001444460182
1939,0.288305829398306
1939,0.288565173303725
1939,0.288924522171239
1939,0.289372414772802
1939,0.289909742136675
1939,0.290550055670112
1939,0.291264858115776
1939,0.292067483283192
1939,0.292877988985387
1939,0.29371107731187
1939,0.294544438657049
1939,0.295320665345005
1939,0.295982318008179
1939,0.296765312680779
1939,0.297631061448831
1939,0.298478116179769
1939,0.299274943379239
1939,0.300009900334325
1939,0.300618518188192
1939,0.301038007726381
1939,0.301406305514336
1939,0.301665079722092
1939,0.301989507976377
1939,0.302525367149136
1939,0.303234487140443
1939,0.304140393631899
1939,0.305204544594769
1939,0.306878689840748
1939,0.310702885909558
1939,0.314166021258636
1939,0.316980341816063
1939,0.319183533646144
1939,0.320452304251077
1939,0.321957262618923
1939,0.32399677786586
1939,0.326332831376442
1939,0.32894386850797
1939,0.330475893528832
1939,0.332370496823536
1939,0.334883902562442
1939,0.338234654937548
1939,0.341765252395539
1939,0.346503572333661
1939,0.350750419443828
1939,0.354529889878864
1939,0.360220531498417
1939,0.366549652252439
1939,0.37245067564639
1939,0.379673056398614
1939,0.386326209673255
1939,0.392592411391926
1939,0.397506651896072
1939,0.402439302923857
1939,0.407175627563334
1939,0.41138720920052
1939,0.414854437947247
1939,0.417792130891192
1939,0.420015519129308
1939,0.422314407980143
1939,0.424827777775711
1939,0.427216030140069
1939,0.429058363818268
1939,0.430478631398423
1939,0.431496283611357
1939,0.432410650378021
1939,0.433378006601352
1939,0.434604316364981
1939,0.435868284627491
1939,0.437743394904858
1939,0.440188626244629
1939,0.442641746665598
1939,0.44453437285152
1939,0.44561480819701
1939,0.446811208946066
1939,0.4479808609886
1939,0.448995856036029
1939,0.449803391325204
1939,0.450454027187981
1939,0.451052529581217
1939,0.451517104902975
1939,0.452090520792171
1939,0.452688736389824
1939,0.453430944785834
1939,0.454305794716054
1939,0.455381534012287
1939,0.45657110030225
1939,0.457802212997377
1939,0.45908505376651
1939,0.460320843802462
1939,0.461534746979707
1939,0.462714666103582
1939,0.463774437925317
1939,0.464886149501581
1939,0.46670388973068
1939,0.468131518204603
1939,0.469741993792526
1939,0.471162610116382
1939,0.472233026614455
1939,0.473065225272012
1939,0.473942298300402
1939,0.474681607379917
1939,0.475283556934746
1939,0.475871877619567
1939,0.476387187313617
1939,0.476962084951968
1939,0.477648824939319
1939,0.478424823389137
1939,0.479161897788297
1939,0.479938424574611
1939,0.480732496201375
1939,0.481434881365825
1939,0.482217564373094
1939,0.482929335396071
1939,0.48360802347038
1939,0.484366985460003
1939,0.485015525416644
1939,0.485596245143618
1939,0.486091236266515
1939,0.487205837764922
1939,0.490508927454856
1939,0.494437337775167
1939,0.498447811589028
1939,0.500417075934172
1939,0.501101328102138
1939,0.501820263210389
1939,0.502573383684291
1939,0.503263920429534
1939,0.503920428653408
1939,0.504687968682998
1939,0.505595036924708
1939,0.506566845358431
1939,0.507554888564953
1939,0.508547738270797
1939,0.509584966309807
1939,0.51172730961515
1939,0.514752575207352
1939,0.518180034909994
1939,0.520618813580343
1939,0.521976760933724
1939,0.523686384056463
1939,0.52509627667013
1939,0.526893285950411
1939,0.529896097668746
1939,0.533508949758922
1939,0.537879590275956
1939,0.541960764558808
1939,0.54548952493016
1939,0.548067024740342
1939,0.552595350599529
1939,0.556258713268722
1939,0.559458194223359
1939,0.563738690881701
1939,0.568031686424978
1939,0.572759942185253
1939,0.578259982882558
1939,0.584396939365544
1939,0.59058338224576
1939,0.596517402057434
1939,0.603695499377071
1939,0.604691244311811
1939,0.603834724701085
1939,0.604643115869129
1939,0.60866293678983
1939,0.612503050050966
1939,0.615989123521315
1939,0.619157327561421
1939,0.622085440026476
1939,0.624758667253103
1939,0.629518474124662
1939,0.636862743429024
1939,0.638909705168381
1939,0.639775041800308
1939,0.641507547884307
1939,0.64366516058078
1939,0.646205649985923
1939,0.649629366448436
1939,0.653428116157822
1939,0.657568296095617
1939,0.662353156157082
1939,0.667996148612791
1939,0.674374667988228
1939,0.6813423910357
1939,0.688672202138939
1939,0.695981805359267
1939,0.703426368438709
1939,0.711114833326706
1939,0.718880298510842
1939,0.726396851752754
1939,0.73366355574918
1939,0.740563394481285
1939,0.746905387749573
1939,0.752433712000352
1939,0.756592794908906
1939,0.759289717800171
1939,0.76415887839886
1939,0.770672355407143
1939,0.778829637511831
1939,0.788831673194445
1939,0.800363528470295
1939,0.813040776035253
1939,0.825966344099974
1939,0.838057765067772
1939,0.850191962744277
1939,0.862874260916075
1939,0.876376411424955
1939,0.891002050172198
