"year","GD"
1916,0.261023945107524
1916,0.261379396721844
1916,0.261038533566664
1916,0.260118091954686
1916,0.259937943477355
1916,0.259743533241183
1916,0.259536782570562
1916,0.259312812102684
1916,0.258495982799339
1916,0.25729762043257
1916,0.255867738046381
1916,0.253933979713361
1916,0.250861378611372
1916,0.244575641688524
1916,0.240866677357212
1916,0.238276939166077
1916,0.236362099362429
1916,0.233889049751874
1916,0.232684272915231
1916,0.23428989612001
1916,0.235023494402539
1916,0.236109050031427
1916,0.237970488721249
1916,0.23976351215175
1916,0.241471947533586
1916,0.242966968815773
1916,0.244113981345739
1916,0.245061011754264
1916,0.245733675262472
1916,0.246475093189683
1916,0.247277580765321
1916,0.248332244499173
1916,0.249275200345567
1916,0.250069049966513
1916,0.25062240277736
1916,0.251106639665375
1916,0.251546357581371
1916,0.251953240970747
1916,0.252507552360388
1916,0.253082770411978
1916,0.253790172065374
1916,0.254616169838043
1916,0.255575985523133
1916,0.256547738898652
1916,0.257270421132516
1916,0.257734756899199
1916,0.258177151255539
1916,0.258739847476178
1916,0.259680358818721
1916,0.260962286902544
1916,0.262373402461018
1916,0.263874600879563
1916,0.265457438880986
1916,0.267605146174458
1916,0.269832626530327
1916,0.271801610603767
1916,0.27359805763041
1916,0.275559724336599
1916,0.278182652036033
1916,0.282066347449207
1916,0.286583312440347
1916,0.291066374578312
1916,0.295399162940139
1916,0.299421758917292
1916,0.302793140823418
1916,0.305783162065646
1916,0.307913470075832
1916,0.310043778086018
1916,0.311524563322392
1916,0.312847303532401
1916,0.314053256862349
1916,0.314454447309095
1916,0.314629354575707
1916,0.314752980518264
1916,0.315919305734405
1916,0.316909695885405
1916,0.317905912893569
1916,0.319568839150463
1916,0.321306102788936
1916,0.323263073294367
1916,0.324905597955958
1916,0.326550070432505
1916,0.328201824679255
1916,0.329747699722718
1916,0.331322957957367
1916,0.333080359556108
1916,0.335279309855851
1916,0.337611681454623
1916,0.340456140763685
1916,0.343315037937278
1916,0.345828506075075
1916,0.348347522164944
1916,0.350521423639255
1916,0.352611893905519
1916,0.354720609389478
1916,0.356588533517986
1916,0.358678840231117
1916,0.360961022258231
1916,0.362860780999183
1916,0.364832856642232
1916,0.366728171040338
1916,0.368492183388045
1916,0.370256195735751
1916,0.372899109226593
1916,0.375907096499029
1916,0.379634637995747
1916,0.383767645236005
1916,0.388510990293391
1916,0.393627576835396
1916,0.399155290968266
1916,0.405573826062986
1916,0.411470708729871
1916,0.416827673294941
1916,0.42246446224345
1916,0.428240944155068
1916,0.433930730908871
1916,0.439593528309736
1916,0.444675470748925
1916,0.44963032204172
1916,0.454056714867034
1916,0.45757442198584
1916,0.459541502969845
1916,0.461882879555161
1916,0.464536607934416
1916,0.4675846704451
1916,0.470785534816052
1916,0.475429821399868
1916,0.480186594553594
1916,0.484241305032656
1916,0.488190023881316
1916,0.491816621522907
1916,0.494819071789656
1916,0.496970830276008
1916,0.498653310314959
1916,0.50002139041792
1916,0.501243968945249
1916,0.502424167691959
1916,0.504412968022449
1916,0.506459806059364
1916,0.508614663119487
1916,0.510505725656844
1916,0.511785026236229
1916,0.513353412939517
1916,0.515238883511955
1916,0.517755498020246
1916,0.520608203097931
1916,0.523633156470499
1916,0.526694672303729
1916,0.529972673456019
1916,0.533313724117861
1916,0.536943213400087
1916,0.540572702682313
1916,0.543296167770415
1916,0.545701814199273
1916,0.547156846197705
1916,0.547357029232301
1916,0.547457033478407
1916,0.547518628451415
1916,0.547311761838672
1916,0.547515195250285
1916,0.547827041730178
1916,0.547961154712894
1916,0.548114309325722
1916,0.54822090211075
1916,0.547587076362074
1916,0.546953250613397
1916,0.546772435761507
1916,0.546807508828143
1916,0.547016861345019
1916,0.547596670648335
1916,0.54818248208453
1916,0.548916880766531
1916,0.549704485243971
1916,0.55094614737398
1916,0.552381436366392
1916,0.55389157815846
1916,0.555957368510984
1916,0.55783917291389
1916,0.558844000379167
1916,0.559787581790436
1916,0.559467070670036
1916,0.558342575999938
1916,0.557073139402183
1916,0.555148400819222
1916,0.55322366223626
1916,0.551762993003363
1916,0.550372837555949
1916,0.549763246052671
1916,0.54995969998363
1916,0.550118841027385
1916,0.54986309231687
1916,0.549715972797299
1916,0.549926905150145
1916,0.550224675488775
1916,0.550890013085537
1916,0.551590533990113
1916,0.552369540022179
1916,0.553138099232743
1916,0.553906658443307
1916,0.554856796192665
1916,0.555988417190398
1916,0.557255868977321
1916,0.559007236800777
1916,0.560857910234131
1916,0.562800210794053
1916,0.565100125423342
1916,0.567389682260941
1916,0.569783362547075
1916,0.572663353797171
1916,0.575635946872201
1916,0.578922542817087
1916,0.583742129244124
1916,0.588611264030882
1916,0.594299181095788
1916,0.600418496972754
1916,0.606579023636546
1916,0.613445004065268
1916,0.620358557941414
1916,0.627302126724675
1916,0.63474939947041
1916,0.642005661320558
1916,0.649514338132247
1916,0.657706231966652
1916,0.666198722980671
1916,0.675386617739632
1916,0.685327568152318
1916,0.695343220664366
1916,0.70620858018888
1916,0.717235478421373
1916,0.728618408590868
1916,0.742582570303629
1916,0.756366148953948
1916,0.769711898858537
1916,0.782458132759494
1916,0.794296312747559
1916,0.805608442741313
1916,0.816616378607922
1916,0.827681015827647
1916,0.8385616128564
1916,0.851129621529542
1916,0.864311112596333
1916,0.880815058786514
1916,0.898012821846585
1916,0.917337912028721
