year,normMeanDistPreAlign,normMeanDistPostAlign,meanNumPoints
1955,5.13043940076076,4.48862953757441,104.333333333333
1956,4.14148222497222,5.04263028741196,98.8
1957,4.95087011494771,3.38704351515589,92.6
1958,4.18229834740671,4.78072464466227,118.857142857143
1959,4.76520997204797,4.30392597446363,97
1960,4.42806639551434,3.66069545069223,85
1961,3.9300780251673,4.03109503958922,112.6
1962,4.1257313073945,3.38365543313186,62.1666666666667
1963,4.12670972356768,3.57037247706639,96.2
1964,4.19202470317089,4.6276100516288,75.8333333333333
1965,3.80877662196131,4.22484166405166,95.2857142857143
1966,4.99987780755716,4.23276083735146,140
1967,4.53646025645479,3.71531333161306,164.857142857143
1968,4.34849482327731,3.87525453080678,196.166666666667
1969,5.1332784027653,5.01729159491834,136.166666666667
1970,4.69567512654645,4.19669893785664,127.142857142857
1971,4.94876787021384,4.89366847823973,105.285714285714
1972,3.44492623225746,3.76412176008636,127.571428571429
1973,4.03528558538282,3.59841172773128,125.857142857143
1974,4.04964828762011,3.82232178602246,124.857142857143
1975,4.81188072843629,3.9090748273213,137.166666666667
1976,5.29892313368379,5.32257939159776,72.5
1977,3.96371785918807,4.04427803875379,72
1978,5.03074142685944,4.72551662357856,158.714285714286
1979,4.05783374223121,4.50879965937395,138.333333333333
1980,3.59490079048804,3.30980607428595,144.5
1981,4.1372237014057,4.83713143200281,151.8
1982,4.50498291942604,4.26705840528953,71.4285714285714
1983,4.88453308856353,4.20022126852596,120.285714285714
1984,3.43479491769358,3.47247627498125,108.833333333333
1985,3.36356234537327,3.10715769437939,117.285714285714
1986,2.81783398661922,3.51940483017267,94.6
1987,3.15246469228041,3.03818192515992,121.714285714286
1988,4.46463215939844,4.7091808783708,111
1989,5.24013028323567,4.83569684976484,76
1990,4.23312969924088,3.85350332196742,48
1991,3.83987724939252,3.73732310790648,68.1666666666667
1992,4.51393155633711,4.89918286938638,47.1666666666667
1993,4.12315872461009,3.68002819473604,72.6666666666667
1994,3.39350360819831,3.15014786767628,82.6666666666667
1995,4.12601386796583,3.73560660678722,64.1666666666667
1996,4.66700689706933,4.11923936707117,97.8333333333333
1997,4.3677934152535,3.97674011969386,116.5
1998,3.74792910356975,3.34754911369385,75.6666666666667
1999,3.10155291008478,2.85232710128822,87.8333333333333
2000,3.99853980954023,2.7113434394181,79.25
2001,4.06955059393795,4.13411942810588,54.2
2002,3.85550760674695,3.67227988608777,128.166666666667
2003,4.49143487419094,4.57818931539374,33.4285714285714
2004,3.56361549449108,3.9041070109972,51.8571428571429
