year,normMeanDistPreAlign,normMeanDistPostAlign,meanNumPoints
1933,NA,NA,NA
1934,5.35032240768598,4.00586540332246,62.6666666666667
1935,4.59992281016883,4.11552643822322,99.3333333333333
1936,3.25124307004684,3.92068693867339,122.833333333333
1937,3.82430052267626,3.71058315489961,123.5
1938,4.06945935205451,3.89997241723963,111.833333333333
1939,4.49535057429054,4.75114494696872,135
1940,3.55002628322653,3.65177254569139,138.6
1941,4.2212002513159,3.55547791083086,130.5
1942,3.98251666578607,4.0855129137523,139.5
1943,4.42621625713098,4.28632763982645,144.5
1944,4.31469793344033,4.67421471630539,123
1945,4.43576084966165,4.88725934571598,125.5
1946,3.87661005799714,3.49577348218133,145.285714285714
1947,5.63352335454999,5.82127610507193,111.5
1948,4.6217344613478,4.56212166545985,140.857142857143
1949,3.00044061403661,2.92837766249718,65.375
1950,6.45032511501332,6.67544663247834,125.25
1951,4.10989282843664,5.76890361221319,130.25
1952,3.9687837978364,3.88395821275188,105.142857142857
1953,4.96291518402168,4.87536941141514,131.25
1954,5.42900125293105,5.22752438448048,111.25
1955,3.71202722825149,3.79954828178825,131.875
1956,4.28322483314111,4.51524080749351,172.5
1957,4.69536062238391,4.89731245914054,133.25
1958,3.91564129686986,4.03848341504546,120
1959,5.1066136714552,5.80229164794901,123.5
1960,5.23235244245959,5.04741231383969,105.75
1961,3.80738847260177,4.54029352199837,106.428571428571
1962,5.41412690833246,4.86752327686216,91.375
1963,4.5032985314034,4.95045308170553,146.5
1964,4.00145387199752,4.02415908471002,111.75
1965,3.87661448485032,4.18589548565582,132.571428571429
1966,3.46005927410807,4.11457709231931,136.5
1967,4.27672105789792,4.3540693893568,180
1968,3.86257830751883,3.8428260195968,185
1969,3.6416909598911,3.78979648510696,150.375
1970,4.79576316407723,4.18700263578483,155.875
1971,3.54893599412731,3.62447856234908,86.25
1972,3.8761858431613,3.81274938916313,107.571428571429
1973,4.16351172138253,4.36827956230145,124.857142857143
1974,5.02239365715611,6.04147719176043,167.5
1975,5.19261320393056,5.33049966725037,153.375
1976,4.30065840423354,4.54995189721203,68.1428571428571
1977,5.07691400487417,3.94908679862817,80
1978,4.69301307189818,4.71114943706293,124.25
1979,5.80382041602874,5.33752362718884,91.625
1980,3.30414817944161,3.20665806502501,81.7142857142857
1981,3.86350737645538,4.17596575812643,106.875
1982,4.24819829082345,4.21942531194957,124.857142857143
1983,5.06733320444847,4.55103005078071,112.125
1984,4.73101109215592,4.41715152389772,133.25
1985,3.00136271564064,3.76069955095317,130.857142857143
1986,3.82887228577377,4.11190174960696,147.142857142857
1987,3.62603441446084,4.30714653192782,135.714285714286
1988,4.21008998875294,3.82012323786022,152.5
1989,5.30361769754639,4.5111463336573,133.142857142857
1990,3.74336819926802,4.03189293844602,113.142857142857
1991,3.66376812351844,4.28620421465959,98.625
1992,5.07797608271225,5.75705024578111,51.75
1993,5.0928952611401,5.23514073254712,89.875
1994,3.65744220638118,4.45452298362474,82.5
1995,3.93613874672926,4.31944164844524,33.375
1996,4.42189995757017,4.30967831697708,63.5
1997,5.72319746891512,5.82604659301812,112.375
1998,4.34218595646528,4.2095680847715,74.25
1999,4.36844059195557,3.93782950344658,82.5
2000,5.15403340965909,4.62874946379102,89.5
2001,4.58230372254767,5.12929181386783,98.125
2002,4.58718881773206,4.96887112350134,109.714285714286
2003,6.63966340198681,6.20542929342789,39.1666666666667
