year,normMeanDistPreAlign,normMeanDistPostAlign,meanNumPoints
1938,NA,NA,NA
1939,NA,NA,NA
1940,NA,NA,NA
1941,3.01033347258434,3.02088712276999,124.714285714286
1942,3.28092097209565,3.20970748499212,130.428571428571
1943,4.87144727774504,4.32522005884599,135
1944,4.3647357660353,3.71398854695081,123
1945,4.67969568035584,4.06025789739574,171.142857142857
1946,4.00554468359003,3.60914078579045,124.571428571429
1947,4.32482080069487,4.82024327505906,97.7142857142857
1948,4.06622979155158,4.77960994318258,102.428571428571
1949,2.43157321203616,2.35126770644531,94.8333333333333
1950,2.54969993867031,3.20722259490506,110.333333333333
1951,3.30857369283286,3.14587152195045,164.571428571429
1952,3.48559539223133,3.12592464691642,141.666666666667
1953,2.90392850711706,3.09653434495945,162.285714285714
1954,3.64582664822911,3.08898973654124,130.285714285714
1955,2.9896559744994,2.88607374655385,154
1956,3.30438953882705,3.82175575839657,169.4
1957,4.20801263366412,3.18185559369903,161.5
1958,2.88525343824374,3.37944864755487,109.285714285714
1959,4.43533336486213,3.72621934568569,148.714285714286
1960,3.98128374132284,3.77285853612112,107.571428571429
1961,2.63843183251769,3.07534422134853,120
1962,2.89285924212388,3.83973075274981,76.4285714285714
1963,2.66603153270805,3.3760714319075,133.714285714286
1964,3.31825617102301,2.71512275205799,116
1965,2.79371607175286,3.28781732381052,104
1966,4.73609646089732,4.92588063551695,135.285714285714
1967,2.51512043378344,3.08793731519779,118.6
1968,3.63759981395699,4.10670002998735,132
1969,3.18143722635834,3.29434000950589,97
1970,4.51969577369833,4.66174743810117,156
1971,2.67971715872227,3.05273459272423,114.666666666667
1972,3.26022831108689,4.65103606433165,130.333333333333
1973,4.44617162233304,3.76395419744631,152.857142857143
1974,4.40567053678856,3.4799949521761,138.166666666667
1975,3.29614968199334,3.28342396456069,123
1976,3.78129959166227,3.45459104946453,112.428571428571
1977,2.08085028202065,1.97877820496528,95.6666666666667
1978,3.61282909576701,3.65858310313803,142.571428571429
1979,3.58593114578579,3.56530088115897,127.714285714286
1980,3.20126108569632,3.68323031871223,121.8
1981,2.71020077404244,3.34363993462406,124.571428571429
1982,2.82575444419132,2.95523199247943,108.571428571429
1983,4.00671754563479,4.13317915949865,120.666666666667
1984,3.93093442351742,4.11045398226277,127.6
1985,3.34043151053178,3.92688941504179,134.142857142857
1986,3.91142478987362,4.3516453503828,99.8333333333333
1987,3.04105288114882,3.20180450480201,82.6
1988,2.85535230653593,2.394435407888,106.75
1989,3.91615257712701,3.91689168602348,110.25
1990,3.28472332155768,3.29319008045698,137.333333333333
1991,3.61827858126076,3.81232145897136,151.285714285714
1992,3.1281407125608,2.7908433866486,62.5
1993,3.62051007695203,3.63221599546028,109.2
1994,3.76951099437459,3.37409222215606,87
1995,3.71234709844246,2.58413255427848,59.5
1996,4.43794837513244,3.65620765443634,87.3333333333333
1997,4.33820031879264,4.68699393509305,131.6
1998,2.95480930515494,3.16382675560772,57.6
1999,4.34720261620492,5.52804557084722,130.25
2000,4.72365737975618,4.28755472345626,121.666666666667
2001,2.93434859392655,2.99816664038516,67
2002,3.22337817113905,2.60082911739917,74
2003,2.51270858257119,2.1346686998282,21
2004,2.46171808245588,2.10240966677664,38.75
