year,normMeanDistPreAlign,normMeanDistPostAlign,meanNumPoints
1973,NA,NA,NA
1974,7.51181532508885,6.55865727127621,178.333333333333
1975,11.3288816041386,9.28388991190156,217.8
1976,6.27549465124307,6.07694362082481,155
1977,5.12377395529057,4.7826631674704,147.833333333333
1978,6.76517410382039,7.27055375645691,124.428571428571
1979,7.78539292624473,8.20657843010632,209
1980,5.23394160311865,4.07866572679114,204
1981,5.70973917636224,4.60721630751378,223.166666666667
1982,4.77059374621725,5.03925120592757,190.666666666667
1983,5.60207296690451,5.94745617708948,169
1984,4.50211418797198,4.42729363878933,148
1985,4.96460470441149,4.80406200923148,151.571428571429
1986,4.47935083551567,4.78760097848299,142
1987,4.60886670682197,4.69451659162375,107.857142857143
1988,6.73044971743754,6.26573610065952,159.714285714286
1989,7.3795383644114,7.8693366802375,174.333333333333
1990,5.42571989151378,5.14959366738002,101.571428571429
1991,6.48824743553994,6.62858643989881,98.1428571428571
1992,9.05413061393604,7.83060990202953,98.3333333333333
1993,7.93741536103582,7.38580095116033,115.666666666667
1994,5.92526658142077,5.73006109138471,112.714285714286
1995,4.74394918476447,4.29704181425158,131.428571428571
1996,6.79919267264565,6.30609364820052,127.8
1997,8.9511939889491,8.53713018513131,150.333333333333
1998,8.28991398711131,8.05932509835097,138.333333333333
1999,5.24321408388543,5.69630820616263,129.166666666667
2000,5.51032821225482,5.45121387798377,109
2001,5.1250095963931,4.39867913701142,103.6
2002,5.04575971614234,5.05615297150451,86.6666666666667
2003,6.44995128768572,5.88624839242392,46.8571428571429
