year,normMeanDistPreAlign,normMeanDistPostAlign,meanNumPoints
1964,NA,NA,NA
1965,3.31602105139273,3.19647433254078,198.666666666667
1966,4.12240877412461,3.71421543817317,205.333333333333
1967,3.3469538483315,2.63913493343006,170.333333333333
1968,2.83368138768725,2.74550440208078,160.25
1969,2.475250081574,2.10369768537261,83
1970,3.88037809369734,3.99043019475981,117.285714285714
1971,3.29734932121153,3.04298032220972,109.571428571429
1972,2.90259702458904,3.08608557816516,92.8571428571429
1973,3.10640814287524,3.08719123626538,113.285714285714
1974,3.90508029034403,3.94235166314829,139.5
1975,4.52223719299712,3.57057213431956,124.142857142857
1976,4.50724614180869,4.03509017957402,75.8571428571429
1977,4.40847561754819,4.72529190788262,121.4
1978,3.35784864964657,2.62280487830349,143.285714285714
1979,2.85934271518498,2.55133668277988,91.6666666666667
1980,1.80011043699294,2.21447009094411,118.142857142857
1981,2.42576493828749,2.48522597590046,88.4285714285714
1982,3.30967351107232,3.34500207276096,168.428571428571
1983,5.34558103430904,5.7161561663981,137.166666666667
1984,3.14677308759188,2.56006414076459,146
1985,3.74314742384515,4.87506289004981,166.857142857143
1986,4.28952571641798,4.01309892032662,174.142857142857
1987,3.72849561145262,3.83507570680321,209.714285714286
1988,3.92700897142153,5.56964858388443,204.6
1989,4.88630584836831,4.32393689524234,153.857142857143
1990,3.96743696858439,3.76604971809311,131.571428571429
1991,3.55454213764842,4.15302074927881,127.142857142857
1992,3.76750188644742,3.86358309962395,108.5
1993,4.5218339404355,4.50212115765186,161.8
1994,4.00274645639446,4.24588328412747,167.4
1995,3.59304319838459,3.02354741639269,132.6
1996,6.72043963289781,5.74364862911919,219.666666666667
1997,4.85938336568923,4.29014853196986,172.75
1998,3.00584072532717,3.17490232310309,94.5
1999,4.97441854941062,5.64052210345144,132.714285714286
2000,5.6622320547181,5.47131234337705,113.142857142857
2001,1.96728234910323,2.01452929811362,68
2002,3.81406169262372,4.52004834569524,69.5
2003,4.18239032329826,3.10884659243958,34.4
2004,NA,NA,NA
