"year","density","characteristic"
1928,0.218969992442368,92
1928,0.226282813460011,92
1928,0.232087316785544,92
1928,0.236552465535025,92
1928,0.238214058205387,92
1928,0.236656819078461,92
1928,0.233913128189829,92
1928,0.229196666941333,92
1928,0.222996033127351,92
1928,0.216638128381688,92
1928,0.211362023856498,92
1928,0.208044514567955,92
1928,0.206961481908842,92
1928,0.206697047468509,92
1928,0.205678876821984,92
1928,0.204083752799027,92
1928,0.202357875919773,92
1928,0.201844024841021,92
1928,0.203393898121004,92
1928,0.205157167222475,92
1928,0.205529908974761,92
1928,0.204187489648887,92
1928,0.202758117407892,92
1928,0.202097594575475,92
1928,0.205308357942446,92
1928,0.21081273421292,92
1928,0.214572403782191,92
1928,0.214582692192109,92
1928,0.217426164851135,92
1928,0.220634682324995,92
1928,0.222272477176899,92
1928,0.226637177151254,92
1928,0.234439489680695,92
1928,0.240148432488425,92
1928,0.240067994360085,92
1928,0.236586461737393,92
1928,0.234361648895258,92
1928,0.233898974953876,92
1928,0.236758286861638,92
1928,0.244468403848531,92
1928,0.25317810451168,92
1928,0.26140741708786,92
1928,0.268829041458014,92
1928,0.275981677504332,92
1928,0.282549932863969,92
1928,0.28866877902394,92
1928,0.295764750770415,92
1928,0.304878203154191,92
1928,0.314822201640728,92
1928,0.32360319097481,92
1928,0.330328435980357,92
1928,0.336227916825181,92
1928,0.342680614136957,92
1928,0.352104948323059,92
1928,0.362875429033517,92
1928,0.373835468559957,92
1928,0.384550960964353,92
1928,0.394895168518012,92
1928,0.404528206857309,92
1928,0.414476095564052,92
1928,0.425158740900743,92
1928,0.436110731935878,92
1928,0.44585968821584,92
1928,0.454950519083462,92
1928,0.464497976895434,92
1928,0.476421155796256,92
1928,0.492158549083502,92
1928,0.507427127679208,92
1928,0.521778348701035,92
1928,0.534905789390333,92
1928,0.54898916956861,92
1928,0.56535304813963,92
1928,0.583458292340235,92
1928,0.602297565912614,92
1928,0.618468732308237,92
1928,0.630676990837766,92
1928,0.641515144944004,92
1928,0.659937842315143,92
1928,0.683814605694758,92
1928,0.707045213883563,92
1928,0.72859398220496,92
1928,0.75139144988107,92
1928,0.77311007179905,92
1928,0.796366828923704,92
1928,0.822469402066908,92
1928,0.849141914387667,92
1928,0.877230635546397,92
1928,0.906708147141799,92
1928,0.946243365078548,92
1928,0.993713442794476,92
1928,1.03714747332795,92
1928,1.04807443799859,92
1928,1.08404386168498,92
1928,1.13843973051845,92
1928,1.18150458108149,92
1928,1.23579586772097,92
1928,1.29422449399488,92
1928,1.35053561077465,92
1928,1.40424992679201,92
1928,1.45325293991338,92
1929,0.173542194062463,109
1929,0.175922954951073,109
1929,0.179934197960939,109
1929,0.184193035675049,109
1929,0.188656517699704,109
1929,0.192783801267413,109
1929,0.195547236608722,109
1929,0.197529920760696,109
1929,0.198374896414919,109
1929,0.198609777069616,109
1929,0.197135952058829,109
1929,0.194489336742138,109
1929,0.192907123944361,109
1929,0.191108626560418,109
1929,0.188578224217251,109
1929,0.185004220657246,109
1929,0.183839879783749,109
1929,0.185998937750025,109
1929,0.191527184402262,109
1929,0.19860300543455,109
1929,0.205185193352469,109
1929,0.210346573702561,109
1929,0.214831101986628,109
1929,0.219279746742683,109
1929,0.224550883325338,109
1929,0.230196081661785,109
1929,0.236288334902843,109
1929,0.242610070411846,109
1929,0.249530109195366,109
1929,0.256443511295581,109
1929,0.263082933436424,109
1929,0.269901632559372,109
1929,0.276261183638184,109
1929,0.282349650787924,109
1929,0.286826002377536,109
1929,0.289388146643649,109
1929,0.291652143116682,109
1929,0.295264811265805,109
1929,0.299760231229621,109
1929,0.305369606489662,109
1929,0.311264885983309,109
1929,0.314411471721522,109
1929,0.313320607503933,109
1929,0.309913763030198,109
1929,0.30823361437187,109
1929,0.309039038613918,109
1929,0.311569154823497,109
1929,0.314258566988039,109
1929,0.316075222662344,109
1929,0.316917659746731,109
1929,0.320647899943918,109
1929,0.328523265247487,109
1929,0.340197760302895,109
1929,0.3535440119567,109
1929,0.366509969835028,109
1929,0.376186534638618,109
1929,0.383838010583272,109
1929,0.390355262506905,109
1929,0.396391835985854,109
1929,0.403548707075499,109
1929,0.412717534563805,109
