year,relXinRing,GD
1981,0,0.256335348042602
1981,0.0101010101010101,0.275305527947188
1981,0.0202020202020202,0.294437318442615
1981,0.0303030303030303,0.308485515993835
1981,0.0404040404040404,0.317541299074171
1981,0.0505050505050505,0.319911045712194
1981,0.0606060606060606,0.31561519531697
1981,0.0707070707070707,0.306706459358307
1981,0.0808080808080808,0.295199218954215
1981,0.0909090909090909,0.278212393044553
1981,0.101010101010101,0.256223815978387
1981,0.111111111111111,0.231961617022739
1981,0.121212121212121,0.210461748637149
1981,0.131313131313131,0.1917969505133
1981,0.141414141414141,0.179810509739551
1981,0.151515151515152,0.176592774707683
1981,0.161616161616162,0.178669198191685
1981,0.171717171717172,0.186140842955386
1981,0.181818181818182,0.193766001150506
1981,0.191919191919192,0.199674757838917
1981,0.202020202020202,0.205973821461018
1981,0.212121212121212,0.21382047976604
1981,0.222222222222222,0.22474373301269
1981,0.232323232323232,0.235883406692402
1981,0.242424242424242,0.24486780871601
1981,0.252525252525253,0.249396599875989
1981,0.262626262626263,0.251035294829195
1981,0.272727272727273,0.250298792923964
1981,0.282828282828283,0.249796259620861
1981,0.292929292929293,0.249709400095842
1981,0.303030303030303,0.251677558834929
1981,0.313131313131313,0.255279520121975
1981,0.323232323232323,0.260556705807095
1981,0.333333333333333,0.268075776871078
1981,0.343434343434343,0.275504456872467
1981,0.353535353535354,0.280613391668821
1981,0.363636363636364,0.285662372940755
1981,0.373737373737374,0.289811390245314
1981,0.383838383838384,0.292813669496868
1981,0.393939393939394,0.299708662513128
1981,0.404040404040404,0.305404593491985
1981,0.414141414141414,0.305936625826308
1981,0.424242424242424,0.302623124311644
1981,0.434343434343434,0.299062604091925
1981,0.444444444444444,0.301215905582428
1981,0.454545454545455,0.31068272043786
1981,0.464646464646465,0.325660726344977
1981,0.474747474747475,0.342914508779537
1981,0.484848484848485,0.359025438498824
1981,0.494949494949495,0.372746175010101
1981,0.505050505050505,0.386730662600847
1981,0.515151515151515,0.400095360589096
1981,0.525252525252525,0.412262765373187
1981,0.535353535353535,0.421216767685272
1981,0.545454545454545,0.425341039552714
1981,0.555555555555556,0.429241934466455
1981,0.565656565656566,0.433521389485389
1981,0.575757575757576,0.437318631391269
1981,0.585858585858586,0.439179486527568
1981,0.595959595959596,0.439672007313185
1981,0.606060606060606,0.438142695314386
1981,0.616161616161616,0.435898003644008
1981,0.626262626262626,0.437402990107819
1981,0.636363636363636,0.442293744931487
1981,0.646464646464647,0.447165615574889
1981,0.656565656565657,0.447348556395034
1981,0.666666666666667,0.443583314170288
1981,0.676767676767677,0.435519089218751
1981,0.686868686868687,0.427547558900619
1981,0.696969696969697,0.423019031855754
1981,0.707070707070707,0.421770868579412
1981,0.717171717171717,0.420418786692348
1981,0.727272727272727,0.416488766582683
1981,0.737373737373737,0.409606629866029
1981,0.747474747474748,0.403726198837733
1981,0.757575757575758,0.399919202866927
1981,0.767676767676768,0.401487883482547
1981,0.777777777777778,0.408333551898445
1981,0.787878787878788,0.417824539519925
1981,0.797979797979798,0.428896432891943
1981,0.808080808080808,0.438524351736904
1981,0.818181818181818,0.448564251090659
1981,0.828282828282828,0.459655675742864
1981,0.838383838383838,0.471116147394219
1981,0.848484848484849,0.482005879439802
1981,0.858585858585859,0.495992282935899
1981,0.868686868686869,0.51348547071956
1981,0.878787878787879,0.53518397540855
1981,0.888888888888889,0.561041878668416
1981,0.898989898989899,0.589071049714793
1981,0.909090909090909,0.616527717437128
1981,0.919191919191919,0.645419618386631
1981,0.929292929292929,0.675712663618704
1981,0.939393939393939,0.710183998616616
1981,0.94949494949495,0.757181855240014
1981,0.95959595959596,0.822332540164445
1981,0.96969696969697,0.903523515390039
1981,0.97979797979798,0.994065499339476
1981,0.98989898989899,1.09437610477898
1981,1,1.17663136600088
1982,0,0.182264754355203
1982,0.0101010101010101,0.184112965496936
1982,0.0202020202020202,0.179681087103
1982,0.0303030303030303,0.175604283232675
1982,0.0404040404040404,0.171515134974749
1982,0.0505050505050505,0.168727008868805
1982,0.0606060606060606,0.168054520885126
1982,0.0707070707070707,0.169130233431331
1982,0.0808080808080808,0.173004873295534
1982,0.0909090909090909,0.178293165870227
1982,0.101010101010101,0.187039895396729
1982,0.111111111111111,0.199433132897129
1982,0.121212121212121,0.209481818024804
1982,0.131313131313131,0.215388015043066
1982,0.141414141414141,0.221035531172229
1982,0.151515151515152,0.224832381687264
1982,0.161616161616162,0.229785321479426
1982,0.171717171717172,0.235317813767148
1982,0.181818181818182,0.24212712451831
1982,0.191919191919192,0.250529410043799
1982,0.202020202020202,0.257373630780088
1982,0.212121212121212,0.265757395213271
1982,0.222222222222222,0.273684029503326
1982,0.232323232323232,0.281040224453906
1982,0.242424242424242,0.287276050795541
1982,0.252525252525253,0.29166813841712
1982,0.262626262626263,0.294290473678385
1982,0.272727272727273,0.295069013812783
1982,0.282828282828283,0.29620359424662
1982,0.292929292929293,0.298669322019582
1982,0.303030303030303,0.30353265127558
1982,0.313131313131313,0.309400430916741
1982,0.323232323232323,0.313457354007232
1982,0.333333333333333,0.31432506635769
1982,0.343434343434343,0.312977999727875
1982,0.353535353535354,0.310979912845075
1982,0.363636363636364,0.310237448599518
