year,relXinRing,GD
1952,NA,NA
1953,0,0.449209972494877
1953,0.0101010101010101,0.463741992578868
1953,0.0202020202020202,0.461211195218061
1953,0.0303030303030303,0.453641099207795
1953,0.0404040404040404,0.445723592398129
1953,0.0505050505050505,0.436856103114064
1953,0.0606060606060606,0.427609888570711
1953,0.0707070707070707,0.41299444704013
1953,0.0808080808080808,0.392279707937702
1953,0.0909090909090909,0.376836264347705
1953,0.101010101010101,0.365427551901269
1953,0.111111111111111,0.365536563437592
1953,0.121212121212121,0.373024794143799
1953,0.131313131313131,0.386817576508341
1953,0.141414141414141,0.401285637454421
1953,0.151515151515152,0.413069496244062
1953,0.161616161616162,0.419822699225013
1953,0.171717171717172,0.419359309474339
1953,0.181818181818182,0.414929213401982
1953,0.191919191919192,0.406853505126626
1953,0.202020202020202,0.396866684442846
1953,0.212121212121212,0.38689714218302
1953,0.222222222222222,0.382208411550282
1953,0.232323232323232,0.386789091796769
1953,0.242424242424242,0.403382725701018
1953,0.252525252525253,0.422128342383097
1953,0.262626262626263,0.438673849626529
1953,0.272727272727273,0.4464882712526
1953,0.282828282828283,0.448997092632675
1953,0.292929292929293,0.448463899778313
1953,0.303030303030303,0.451991940366327
1953,0.313131313131313,0.46208101936095
1953,0.323232323232323,0.474165252150845
1953,0.333333333333333,0.485803916003619
1953,0.343434343434343,0.489357930581109
1953,0.353535353535354,0.488952569905815
1953,0.363636363636364,0.486360330988861
1953,0.373737373737374,0.490637393322826
1953,0.383838383838384,0.501590771897763
1953,0.393939393939394,0.517904043471886
1953,0.404040404040404,0.52819573087876
1953,0.414141414141414,0.525351398705042
1953,0.424242424242424,0.514326647868062
1953,0.434343434343434,0.501972776999907
1953,0.444444444444444,0.495961617409988
1953,0.454545454545455,0.498905210749544
1953,0.464646464646465,0.507664663153755
1953,0.474747474747475,0.51562190252067
1953,0.484848484848485,0.518832588447084
1953,0.494949494949495,0.51580264567452
1953,0.505050505050505,0.518579773694697
1953,0.515151515151515,0.531411921041616
1953,0.525252525252525,0.553927898875643
1953,0.535353535353535,0.574133315560772
1953,0.545454545454545,0.593470916768775
1953,0.555555555555556,0.602756843952425
1953,0.565656565656566,0.605143099231299
1953,0.575757575757576,0.608353481603876
1953,0.585858585858586,0.6227411939404
1953,0.595959595959596,0.638020971851049
1953,0.606060606060606,0.648754399489679
1953,0.616161616161616,0.648296107118082
1953,0.626262626262626,0.6390739611558
1953,0.636363636363636,0.63119439194261
1953,0.646464646464647,0.628242926019789
1953,0.656565656565657,0.633122893339238
1953,0.666666666666667,0.644914041049658
1953,0.676767676767677,0.660862901866882
1953,0.686868686868687,0.677520339918582
1953,0.696969696969697,0.693762228036324
1953,0.707070707070707,0.706532317766185
