"year","density","characteristic"
1981,0.256335348042602,244
1981,0.275305527947188,244
1981,0.294437318442615,244
1981,0.308485515993835,244
1981,0.317541299074171,244
1981,0.319911045712194,244
1981,0.31561519531697,244
1981,0.306706459358307,244
1981,0.295199218954215,244
1981,0.278212393044553,244
1981,0.256223815978387,244
1981,0.231961617022739,244
1981,0.210461748637149,244
1981,0.1917969505133,244
1981,0.179810509739551,244
1981,0.176592774707683,244
1981,0.178669198191685,244
1981,0.186140842955386,244
1981,0.193766001150506,244
1981,0.199674757838917,244
1981,0.205973821461018,244
1981,0.21382047976604,244
1981,0.22474373301269,244
1981,0.235883406692402,244
1981,0.24486780871601,244
1981,0.249396599875989,244
1981,0.251035294829195,244
1981,0.250298792923964,244
1981,0.249796259620861,244
1981,0.249709400095842,244
1981,0.251677558834929,244
1981,0.255279520121975,244
1981,0.260556705807095,244
1981,0.268075776871078,244
1981,0.275504456872467,244
1981,0.280613391668821,244
1981,0.285662372940755,244
1981,0.289811390245314,244
1981,0.292813669496868,244
1981,0.299708662513128,244
1981,0.305404593491985,244
1981,0.305936625826308,244
1981,0.302623124311644,244
1981,0.299062604091925,244
1981,0.301215905582428,244
1981,0.31068272043786,244
1981,0.325660726344977,244
1981,0.342914508779537,244
1981,0.359025438498824,244
1981,0.372746175010101,244
1981,0.386730662600847,244
1981,0.400095360589096,244
1981,0.412262765373187,244
1981,0.421216767685272,244
1981,0.425341039552714,244
1981,0.429241934466455,244
1981,0.433521389485389,244
1981,0.437318631391269,244
1981,0.439179486527568,244
1981,0.439672007313185,244
1981,0.438142695314386,244
1981,0.435898003644008,244
1981,0.437402990107819,244
1981,0.442293744931487,244
1981,0.447165615574889,244
1981,0.447348556395034,244
1981,0.443583314170288,244
1981,0.435519089218751,244
1981,0.427547558900619,244
1981,0.423019031855754,244
1981,0.421770868579412,244
1981,0.420418786692348,244
1981,0.416488766582683,244
1981,0.409606629866029,244
1981,0.403726198837733,244
1981,0.399919202866927,244
1981,0.401487883482547,244
1981,0.408333551898445,244
1981,0.417824539519925,244
1981,0.428896432891943,244
1981,0.438524351736904,244
1981,0.448564251090659,244
1981,0.459655675742864,244
1981,0.471116147394219,244
1981,0.482005879439802,244
1981,0.495992282935899,244
1981,0.51348547071956,244
1981,0.53518397540855,244
1981,0.561041878668416,244
1981,0.589071049714793,244
1981,0.616527717437128,244
