"year","density","characteristic"
1960,0.296430310154254,146.75
1960,0.314281419226583,146.75
1960,0.33291033997797,146.75
1960,0.348435382923739,146.75
1960,0.359099874516776,146.75
1960,0.364384884104885,146.75
1960,0.3663256523868,146.75
1960,0.366334185374937,146.75
1960,0.365575408827227,146.75
1960,0.364068860135021,146.75
1960,0.362362739707911,146.75
1960,0.360758714516401,146.75
1960,0.359015801404488,146.75
1960,0.356793221827165,146.75
1960,0.353802932915329,146.75
1960,0.350649160178657,146.75
1960,0.347873059448592,146.75
1960,0.346042008772021,146.75
1960,0.345353421337864,146.75
1960,0.345789849713636,146.75
1960,0.345634921820187,146.75
1960,0.344332968687234,146.75
1960,0.341789773626973,146.75
1960,0.338991941884104,146.75
1960,0.335791017097737,146.75
1960,0.332722873092969,146.75
1960,0.330347048680382,146.75
1960,0.328760059250058,146.75
1960,0.328717426167219,146.75
1960,0.329773234811024,146.75
1960,0.331227391474605,146.75
1960,0.331757548558494,146.75
1960,0.332731893454476,146.75
1960,0.336097370643871,146.75
1960,0.339374736862863,146.75
1960,0.342064324749041,146.75
1960,0.344474615668705,146.75
1960,0.346641874509629,146.75
1960,0.351502985324562,146.75
1960,0.360577438574305,146.75
1960,0.368797490474037,146.75
1960,0.374271529949597,146.75
1960,0.377502590156149,146.75
1960,0.381307959583343,146.75
1960,0.386982602250757,146.75
1960,0.394445264284297,146.75
1960,0.404248410433094,146.75
1960,0.417400017640197,146.75
1960,0.432970408839034,146.75
1960,0.448289756634514,146.75
1960,0.461054327958569,146.75
1960,0.469147533160426,146.75
1960,0.473096647955477,146.75
1960,0.474645865422476,146.75
1960,0.476761097833918,146.75
1960,0.481418270163757,146.75
1960,0.488272437611617,146.75
1960,0.494881779058978,146.75
1960,0.500426406325184,146.75
1960,0.503693398296632,146.75
1960,0.505427168548757,146.75
1960,0.506569253546,146.75
1960,0.508154556378303,146.75
1960,0.511468266799295,146.75
1960,0.517165827195284,146.75
1960,0.525573757596116,146.75
1960,0.536417598884712,146.75
1960,0.547079563961121,146.75
1960,0.554547635356998,146.75
1960,0.55771913431654,146.75
1960,0.558949316392319,146.75
1960,0.56105814654471,146.75
1960,0.565568229247744,146.75
1960,0.572030811487377,146.75
1960,0.58160286606276,146.75
1960,0.592549845772283,146.75
1960,0.605222363832055,146.75
1960,0.619365804876607,146.75
1960,0.635453907465406,146.75
1960,0.653980200897785,146.75
1960,0.673692478206858,146.75
1960,0.693553179941101,146.75
1960,0.711427333661919,146.75
1960,0.725658643059514,146.75
1960,0.736452750134871,146.75
1960,0.744085295962871,146.75
1960,0.74840832361611,146.75
1960,0.750333370225941,146.75
1960,0.750452699922473,146.75
1960,0.752858204859925,146.75
1960,0.76163117959226,146.75
1960,0.778927911447028,146.75
1960,0.806045235324419,146.75
1960,0.842243683346398,146.75
1960,0.891821439969791,146.75
1960,0.953192173343281,146.75
1960,1.02358941909945,146.75
1960,1.09388832828666,146.75
1960,1.1650191628212,146.75
1960,1.21117674814275,146.75
1961,0.278897670092807,154
1961,0.282627884590435,154
1961,0.286580156502965,154
1961,0.289928467034686,154
1961,0.291545901320938,154
1961,0.292013130952189,154
1961,0.291499136467703,154
1961,0.29027711076777,154
1961,0.289673186580592,154
1961,0.289012693067508,154
1961,0.287528636886422,154
1961,0.286463938570627,154
1961,0.286804406706894,154
1961,0.28733723058391,154
1961,0.286315150277234,154
1961,0.283463801802317,154
1961,0.279651694137606,154
1961,0.275495845395885,154
1961,0.272007941701177,154
1961,0.270219318063878,154
1961,0.270506206419722,154
1961,0.273063578785424,154
1961,0.275635594735444,154
1961,0.278470026414459,154
1961,0.281428112028455,154
1961,0.283439644365488,154
1961,0.283374289868271,154
1961,0.281831918012338,154
1961,0.280842784539126,154
1961,0.279175856833002,154
1961,0.276916389152357,154
1961,0.275589353294779,154
1961,0.276610416034817,154
1961,0.278677506072537,154
1961,0.279372547240835,154
1961,0.278410269364403,154
1961,0.278661317873505,154
1961,0.281798513849714,154
1961,0.286457711417514,154
1961,0.29049899852626,154
1961,0.292462665616879,154
1961,0.293672882047434,154
1961,0.294733924836189,154
1961,0.298128648306539,154
1961,0.30254155065428,154
1961,0.305274359306984,154
1961,0.307444945851647,154
1961,0.311020856781372,154
1961,0.316914208843338,154
1961,0.324350463935369,154
1961,0.332733383025847,154
1961,0.342331096422398,154
1961,0.353625417675105,154
1961,0.365885002965989,154
1961,0.379251546739203,154
1961,0.393240540833798,154
1961,0.40822138438459,154
1961,0.421653278651431,154
1961,0.43778924433427,154
1961,0.452736110533344,154
1961,0.465471597358925,154
1961,0.477591684336332,154
1961,0.48985197803863,154
