"part","density","characteristic"
1,0.306096807960551,143.666666666667
1,0.317923619112126,143.666666666667
1,0.326859941579487,143.666666666667
1,0.329489202623788,143.666666666667
1,0.336844885644279,143.666666666667
1,0.345604238941218,143.666666666667
1,0.350751749968241,143.666666666667
1,0.351791752521862,143.666666666667
1,0.350572412497027,143.666666666667
1,0.347203890609215,143.666666666667
1,0.33748218912635,143.666666666667
1,0.328626909294234,143.666666666667
1,0.326245569999991,143.666666666667
1,0.330970062692914,143.666666666667
1,0.33990691987322,143.666666666667
1,0.345726807794579,143.666666666667
1,0.350578018801704,143.666666666667
1,0.363777753422716,143.666666666667
1,0.377910626880729,143.666666666667
1,0.381627111843964,143.666666666667
1,0.382332141523026,143.666666666667
1,0.383124135762104,143.666666666667
1,0.386343509981785,143.666666666667
1,0.396881892411971,143.666666666667
1,0.409768559411689,143.666666666667
1,0.424516429983277,143.666666666667
1,0.440570652159941,143.666666666667
1,0.454050095219306,143.666666666667
1,0.462986768549091,143.666666666667
1,0.469216488881569,143.666666666667
1,0.472765819191945,143.666666666667
1,0.470801482589364,143.666666666667
1,0.467047843780578,143.666666666667
1,0.466938895238694,143.666666666667
1,0.470616362159402,143.666666666667
1,0.473834805402872,143.666666666667
1,0.472933181806081,143.666666666667
1,0.468445959631113,143.666666666667
1,0.463991898661045,143.666666666667
1,0.460326676222233,143.666666666667
1,0.457515071160929,143.666666666667
1,0.458847603132375,143.666666666667
1,0.465350687445507,143.666666666667
1,0.47602343662368,143.666666666667
1,0.489824684424833,143.666666666667
1,0.505066526000402,143.666666666667
1,0.520221154876536,143.666666666667
1,0.532899078996463,143.666666666667
1,0.543281212957802,143.666666666667
1,0.552494963764984,143.666666666667
1,0.562238830779499,143.666666666667
1,0.573269028348743,143.666666666667
1,0.585465911278078,143.666666666667
1,0.599921843133557,143.666666666667
1,0.616907099260954,143.666666666667
1,0.637203912636756,143.666666666667
1,0.652914585326563,143.666666666667
1,0.66542940135952,143.666666666667
1,0.675012721130888,143.666666666667
1,0.684357922499824,143.666666666667
1,0.692813714114281,143.666666666667
1,0.700718129724078,143.666666666667
1,0.708430300163781,143.666666666667
