"part","density","characteristic"
1,0.35775373698184,61.375
1,0.358703290055726,61.375
1,0.361956501349344,61.375
1,0.367176140137302,61.375
1,0.374899272220293,61.375
1,0.382967642398146,61.375
1,0.391863473153983,61.375
1,0.402033433187148,61.375
1,0.412826799143713,61.375
1,0.425601122119667,61.375
1,0.436399874878451,61.375
1,0.445224249197152,61.375
1,0.455226140090203,61.375
1,0.470270357211086,61.375
1,0.478321191903414,61.375
1,0.488762764937671,61.375
1,0.497898587193709,61.375
1,0.507804080528058,61.375
1,0.515796305557559,61.375
1,0.522532821347216,61.375
1,0.528478147792773,61.375
1,0.534139331048724,61.375
1,0.539960722478726,61.375
1,0.547543283349656,61.375
1,0.555652381707393,61.375
1,0.563515162726804,61.375
1,0.572135092625122,61.375
1,0.579099545491484,61.375
1,0.583715644217288,61.375
1,0.58701467809422,61.375
1,0.592539251567848,61.375
1,0.597086933789974,61.375
1,0.600203838302657,61.375
1,0.606199427521577,61.375
1,0.613031446008889,61.375
1,0.620934948076638,61.375
1,0.625703729101394,61.375
1,0.628565700211487,61.375
1,0.630417309754876,61.375
1,0.632729722473952,61.375
1,0.636084633809093,61.375
1,0.642517173726331,61.375
1,0.648932525558279,61.375
1,0.655462501210737,61.375
1,0.663503016659745,61.375
1,0.675992176087925,61.375
1,0.69219773630595,61.375
1,0.709962128434647,61.375
1,0.729283310925013,61.375
1,0.751670186215757,61.375
1,0.775540569444693,61.375
1,0.799832826969405,61.375
1,0.820543101764101,61.375
1,0.839161212247985,61.375
1,0.854567729365602,61.375
1,0.866313015242928,61.375
1,0.874127748585197,61.375
1,0.880698583964588,61.375
1,0.886297621493331,61.375
1,0.89035768800957,61.375
1,0.889344773355209,61.375
1,0.88550063551729,61.375
1,0.877333535181434,61.375
1,0.862389062269341,61.375
1,0.843879242411636,61.375
1,0.821666770150405,61.375
1,0.800148208646064,61.375
1,0.78162805056194,61.375
1,0.76457674718751,61.375
1,0.750652009787376,61.375
1,0.740117761756696,61.375
1,0.733609987768391,61.375
1,0.728834835981066,61.375
1,0.728058933962658,61.375
1,0.727012373828407,61.375
1,0.725008793326181,61.375
1,0.722342853524685,61.375
1,0.720265993051188,61.375
1,0.723642592599443,61.375
1,0.728745474842698,61.375
1,0.737870616582443,61.375
1,0.747950552062185,61.375
1,0.754386566076377,61.375
1,0.760709200565337,61.375
1,0.771490653697068,61.375
1,0.78090080595237,61.375
1,0.787067086957124,61.375
1,0.794821913606177,61.375
1,0.804234266708733,61.375
1,0.81556913110292,61.375
1,0.825265283130316,61.375
1,0.836921043197897,61.375
1,0.849543886671219,61.375
1,0.861481717112414,61.375
1,0.872344521857033,61.375
1,0.879924479744705,61.375
1,0.882837075079668,61.375
1,0.885039579357964,61.375
1,0.88539966990959,61.375
1,0.885759760461216,61.375
2,0.333773002208602,91.375
2,0.341977002470796,91.375
2,0.348299279813731,91.375
2,0.353283050176208,91.375
2,0.357854344589255,91.375
2,0.361852801793941,91.375
2,0.366940408517386,91.375
2,0.375733393424392,91.375
2,0.385579402997266,91.375
2,0.397091140450461,91.375
2,0.407341614517613,91.375
2,0.419232118875397,91.375
2,0.431492644200987,91.375
2,0.443470208708222,91.375
2,0.453411968283807,91.375
2,0.462455045807494,91.375
2,0.469768493766641,91.375
2,0.476838564176858,91.375
2,0.483786622961606,91.375
2,0.488808293688224,91.375
2,0.493471888952352,91.375
2,0.500253886484903,91.375
2,0.508425614264696,91.375
2,0.515805943106273,91.375
2,0.521405776608134,91.375
2,0.525287719012061,91.375
2,0.529426705542986,91.375
2,0.535070053521966,91.375
2,0.540737788720633,91.375
2,0.545491013660507,91.375
2,0.549709789713503,91.375
2,0.553184313465801,91.375
2,0.556797618791856,91.375
2,0.561154356758287,91.375
2,0.567112675703021,91.375
2,0.57535094992099,91.375
2,0.583991217888465,91.375
2,0.589603363646895,91.375
2,0.594873568753003,91.375
2,0.604095795962303,91.375
2,0.611455425165579,91.375
2,0.617320935781642,91.375
2,0.623129869846069,91.375
2,0.628031662997725,91.375
2,0.635693551847521,91.375
2,0.642068058943045,91.375
2,0.651696784450427,91.375
2,0.666621801384948,91.375
2,0.681455016029052,91.375
2,0.691799720283909,91.375
2,0.697025000830431,91.375
2,0.699391792778447,91.375
2,0.701390434980499,91.375
2,0.704862114857674,91.375
2,0.70880666630313,91.375
2,0.712282997560517,91.375
2,0.714947324864073,91.375
2,0.716614474517554,91.375
2,0.71924699076807,91.375
2,0.723237966611135,91.375
2,0.726999535983937,91.375
