"part","density","characteristic"
1,0.419307171557128,86.5
1,0.420018997121878,86.5
1,0.422571627120261,86.5
1,0.426973051742566,86.5
1,0.433222172325308,86.5
1,0.43944039271588,86.5
1,0.445523484987533,86.5
1,0.45229386860079,86.5
1,0.459939097163864,86.5
1,0.467768871124846,86.5
1,0.473500431993841,86.5
1,0.476783085063968,86.5
1,0.478772813221452,86.5
1,0.481251180858534,86.5
1,0.486067673311597,86.5
1,0.491663429797107,86.5
1,0.49664895228982,86.5
1,0.501347294901033,86.5
1,0.504689100378816,86.5
1,0.50694398690598,86.5
1,0.510691216434312,86.5
1,0.516669948519025,86.5
1,0.524156543795107,86.5
1,0.529486050849857,86.5
1,0.531351940789517,86.5
1,0.53202338928514,86.5
1,0.53349262007312,86.5
1,0.53747641669682,86.5
1,0.544536545078721,86.5
1,0.55285291696577,86.5
1,0.560002373540121,86.5
1,0.563649326452194,86.5
1,0.565389528324802,86.5
1,0.567376755582925,86.5
1,0.572593474063074,86.5
1,0.579095070792029,86.5
1,0.585783166012923,86.5
1,0.589923275414667,86.5
1,0.591872579019805,86.5
1,0.594486996530173,86.5
1,0.59864794986329,86.5
1,0.602385063033642,86.5
1,0.605191511824877,86.5
1,0.611249155546055,86.5
1,0.616701286469432,86.5
1,0.621859879267102,86.5
1,0.62509890093081,86.5
1,0.626888110576178,86.5
1,0.62781913370695,86.5
1,0.630265759768549,86.5
1,0.636476530670262,86.5
1,0.645596844847512,86.5
1,0.652884378744239,86.5
1,0.656855602691623,86.5
1,0.658886799942001,86.5
1,0.661595320436173,86.5
1,0.66715304264014,86.5
1,0.673537865609694,86.5
1,0.679112056441046,86.5
1,0.684686173749469,86.5
1,0.689312248982549,86.5
1,0.694003486094879,86.5
1,0.698977782038131,86.5
1,0.70401706442354,86.5
1,0.710753493215437,86.5
1,0.721209456970017,86.5
1,0.733359575821623,86.5
1,0.742731990358003,86.5
1,0.749449470463098,86.5
1,0.754657722814687,86.5
1,0.759082813255073,86.5
1,0.764073505757772,86.5
