"part","density","characteristic"
1,0.154402497152341,183.166666666667
1,0.151550433470194,183.166666666667
1,0.147631501090469,183.166666666667
1,0.146113831351588,183.166666666667
1,0.147323372326047,183.166666666667
1,0.148509771326862,183.166666666667
1,0.150131459966684,183.166666666667
1,0.152739962913079,183.166666666667
1,0.15633230425041,183.166666666667
1,0.159687943759431,183.166666666667
1,0.16313449410471,183.166666666667
1,0.166930140628732,183.166666666667
1,0.169604738395129,183.166666666667
1,0.172806240554384,183.166666666667
1,0.176762397239258,183.166666666667
1,0.181711284906424,183.166666666667
1,0.186318945959088,183.166666666667
1,0.191155932062191,183.166666666667
1,0.195233775799953,183.166666666667
1,0.199075147843061,183.166666666667
1,0.20248261680635,183.166666666667
1,0.206430825828812,183.166666666667
1,0.212501681817576,183.166666666667
1,0.218405420662438,183.166666666667
1,0.221395052303599,183.166666666667
1,0.223773703497542,183.166666666667
1,0.227861822980577,183.166666666667
1,0.235177811653236,183.166666666667
1,0.242230629838872,183.166666666667
1,0.24723651481056,183.166666666667
1,0.247582590061485,183.166666666667
1,0.244641523261451,183.166666666667
1,0.241979292744604,183.166666666667
1,0.242306998607244,183.166666666667
1,0.247372922307161,183.166666666667
1,0.255204457345549,183.166666666667
1,0.259661567960623,183.166666666667
1,0.265489106285472,183.166666666667
1,0.271771638699509,183.166666666667
1,0.276843043296189,183.166666666667
1,0.281349335205673,183.166666666667
1,0.28631417064521,183.166666666667
1,0.292667838596167,183.166666666667
1,0.300280057664721,183.166666666667
1,0.309025576562753,183.166666666667
1,0.318009402801514,183.166666666667
1,0.325909819904873,183.166666666667
1,0.331060026598159,183.166666666667
1,0.331856676880794,183.166666666667
1,0.328501486074868,183.166666666667
1,0.323211074234103,183.166666666667
1,0.320375591764751,183.166666666667
1,0.318796303236543,183.166666666667
1,0.317680401029878,183.166666666667
1,0.317485362082369,183.166666666667
1,0.320752899753766,183.166666666667
1,0.326398185523462,183.166666666667
1,0.334209844785711,183.166666666667
1,0.340503253194529,183.166666666667
1,0.342503411469154,183.166666666667
1,0.341372142167353,183.166666666667
1,0.340681513862665,183.166666666667
1,0.342071861727167,183.166666666667
1,0.344943961839612,183.166666666667
1,0.349370603971521,183.166666666667
1,0.353483353248588,183.166666666667
1,0.355488328960699,183.166666666667
1,0.355520558738048,183.166666666667
1,0.354912954533268,183.166666666667
1,0.356188167749951,183.166666666667
1,0.363083096770498,183.166666666667
1,0.375437082025674,183.166666666667
1,0.389652669052872,183.166666666667
1,0.40025604058546,183.166666666667
1,0.407352187896151,183.166666666667
1,0.412510129127393,183.166666666667
1,0.417411731565152,183.166666666667
1,0.422864975765724,183.166666666667
1,0.428516958290546,183.166666666667
1,0.434879947289994,183.166666666667
1,0.443753597708041,183.166666666667
1,0.451620717132236,183.166666666667
1,0.456848782119574,183.166666666667
1,0.462103329098174,183.166666666667
1,0.469134665164952,183.166666666667
1,0.48006045191011,183.166666666667
1,0.493815923797116,183.166666666667
1,0.510089555549156,183.166666666667
1,0.525614927828609,183.166666666667
1,0.542673622725769,183.166666666667
1,0.564734322500164,183.166666666667
1,0.592467314127837,183.166666666667
1,0.626761150676954,183.166666666667
1,0.667215049226629,183.166666666667
1,0.710867944114677,183.166666666667
1,0.761952514133006,183.166666666667
1,0.818589674741725,183.166666666667
1,0.869774077221416,183.166666666667
1,0.891510398925412,183.166666666667
1,0.955917928676043,183.166666666667
2,0.146454649098687,103.8
2,0.149191783616202,103.8
2,0.148926367008694,103.8
2,0.14871573567434,103.8
2,0.149142976144664,103.8
2,0.149960908909249,103.8
2,0.151411480985137,103.8
2,0.152906771386819,103.8
2,0.155525692701204,103.8
2,0.158842859081994,103.8
2,0.160522764542626,103.8
2,0.163349510456588,103.8
2,0.168914753738203,103.8
2,0.173370125406343,103.8
2,0.175086187857868,103.8
2,0.176577432347009,103.8
2,0.179964330057676,103.8
2,0.182216365968417,103.8
2,0.184646747487013,103.8
2,0.187617486333455,103.8
2,0.192001575623621,103.8
2,0.197637225790989,103.8
2,0.205118089853883,103.8
2,0.21022439304742,103.8
2,0.216266328619382,103.8
2,0.224260916930652,103.8
2,0.230078788499994,103.8
2,0.232447353060655,103.8
2,0.240511423457204,103.8
2,0.249156616209713,103.8
2,0.258420301936668,103.8
2,0.269871197423643,103.8
2,0.284677220718793,103.8
2,0.293861327979831,103.8
2,0.296223163376879,103.8
2,0.29568066285126,103.8
2,0.293254141476112,103.8
2,0.291693960863073,103.8
2,0.292867086940325,103.8
2,0.293459765208798,103.8
2,0.294410800185285,103.8
2,0.296340627511244,103.8
2,0.301534123346904,103.8
2,0.311177750720025,103.8
2,0.323335081751778,103.8
2,0.334694144361249,103.8
2,0.347783802964735,103.8
2,0.363461697863379,103.8
2,0.378523714955449,103.8
2,0.390548534205197,103.8
2,0.399461043610045,103.8
2,0.405872869027661,103.8
2,0.411292487526397,103.8
2,0.41594057648949,103.8
2,0.418580597590892,103.8
2,0.425735348250163,103.8
2,0.435048265830248,103.8
2,0.44296191086515,103.8
2,0.449720268288729,103.8
2,0.45838892089996,103.8
2,0.465061100172081,103.8
2,0.468521966595043,103.8
2,0.473426851728405,103.8
2,0.481250464945748,103.8
2,0.488668808083695,103.8
2,0.495550956400543,103.8
2,0.501697440730412,103.8
2,0.511755227516359,103.8
2,0.51994398934431,103.8
2,0.526311261522758,103.8
2,0.533890622412465,103.8
2,0.541526605728813,103.8
2,0.546014666345798,103.8
2,0.547942806077526,103.8
2,0.548159768512143,103.8
2,0.547744710275202,103.8
2,0.547235174214015,103.8
2,0.548728207881585,103.8
2,0.550839586345233,103.8
2,0.550489613814938,103.8
2,0.546182356364238,103.8
2,0.539282919120529,103.8
2,0.53196603604024,103.8
2,0.527908127426445,103.8
2,0.528945167560354,103.8
2,0.535668795905708,103.8
2,0.548221202594222,103.8
2,0.56728128825594,103.8
2,0.593237041709893,103.8
2,0.627038692437874,103.8
2,0.670067727874969,103.8
2,0.723672668187807,103.8
2,0.78597663867422,103.8
2,0.856168885126977,103.8
2,0.931001291654172,103.8
2,1.00014422235158,103.8
2,1.05467519919179,103.8
2,1.09109236585412,103.8
2,1.11481222304454,103.8
2,1.12902894638296,103.8
3,0.165895564600286,163.285714285714
3,0.167731832118215,163.285714285714
3,0.168129474542072,163.285714285714
3,0.166536398915319,163.285714285714
3,0.163697571367401,163.285714285714
3,0.160399541696645,163.285714285714
3,0.15670346217585,163.285714285714
3,0.153666992803668,163.285714285714
3,0.153168783930123,163.285714285714
3,0.154693022038868,163.285714285714
3,0.156495632730093,163.285714285714
3,0.158493281562117,163.285714285714
3,0.162380650846855,163.285714285714
3,0.166299863358182,163.285714285714
3,0.169121435212934,163.285714285714
3,0.169996512794743,163.285714285714
3,0.168566048625587,163.285714285714
3,0.166121329937343,163.285714285714
3,0.16496753651974,163.285714285714
3,0.166793262296639,163.285714285714
3,0.170673786988762,163.285714285714
3,0.173765044845194,163.285714285714
3,0.175936735405019,163.285714285714
3,0.178394523107418,163.285714285714
3,0.181667536404291,163.285714285714
3,0.185151043903486,163.285714285714
3,0.188541631430918,163.285714285714
3,0.190707366141094,163.285714285714
3,0.190605632996433,163.285714285714
3,0.189844217478649,163.285714285714
3,0.188887245587402,163.285714285714
3,0.187542629497311,163.285714285714
3,0.187000747643835,163.285714285714
3,0.188331822291968,163.285714285714
3,0.190437607660301,163.285714285714
3,0.190713729393862,163.285714285714
3,0.189713417059076,163.285714285714
3,0.188510342901848,163.285714285714
3,0.188695061558935,163.285714285714
3,0.191223201696465,163.285714285714
3,0.195182827562013,163.285714285714
3,0.197368219893786,163.285714285714
3,0.196605063161678,163.285714285714
3,0.194875766565205,163.285714285714
3,0.193962543610484,163.285714285714
3,0.19422469281531,163.285714285714
3,0.194604856948098,163.285714285714
3,0.195064539632493,163.285714285714
3,0.195445429730263,163.285714285714
3,0.195889636776997,163.285714285714
3,0.196300464997251,163.285714285714
3,0.196051871812181,163.285714285714
3,0.196090195193681,163.285714285714
3,0.197798977711841,163.285714285714
3,0.201289887903433,163.285714285714
3,0.206157777447561,163.285714285714
3,0.212229541029775,163.285714285714
3,0.220207001621282,163.285714285714
3,0.230243818603545,163.285714285714
3,0.240780231800972,163.285714285714
3,0.249908134758708,163.285714285714
3,0.256094406675706,163.285714285714
3,0.259259419698859,163.285714285714
3,0.261541532657132,163.285714285714
3,0.26398472151468,163.285714285714
3,0.267086308558519,163.285714285714
3,0.27146651545734,163.285714285714
3,0.277557197408856,163.285714285714
3,0.285931686614287,163.285714285714
3,0.292746415688247,163.285714285714
3,0.299059655739527,163.285714285714
3,0.306631960065257,163.285714285714
3,0.313214832774291,163.285714285714
3,0.318918289820048,163.285714285714
3,0.324042866422348,163.285714285714
3,0.330983290910616,163.285714285714
3,0.338420343457325,163.285714285714
3,0.347913922556093,163.285714285714
3,0.360235073447536,163.285714285714
3,0.372865675937108,163.285714285714
3,0.385096201282263,163.285714285714
3,0.404128595809479,163.285714285714
3,0.430556587468518,163.285714285714
3,0.462497763613869,163.285714285714
3,0.484838239366547,163.285714285714
3,0.5119322352647,163.285714285714
3,0.535404234512901,163.285714285714
3,0.558967646115322,163.285714285714
3,0.585028558444379,163.285714285714
3,0.610411717452516,163.285714285714
3,0.640765283348882,163.285714285714
3,0.676120791995697,163.285714285714
3,0.718012275356451,163.285714285714
3,0.767658752998105,163.285714285714
3,0.825975901768452,163.285714285714
3,0.891706811273869,163.285714285714
3,0.961911705910165,163.285714285714
3,1.04413701457497,163.285714285714
3,1.12266513972794,163.285714285714
3,1.17885516058917,163.285714285714
4,0.227405849242253,184.166666666667
4,0.227564140190322,184.166666666667
4,0.224237036668406,184.166666666667
4,0.218664952399659,184.166666666667
4,0.210638301941544,184.166666666667
4,0.198555596590193,184.166666666667
4,0.187308959156804,184.166666666667
4,0.179491174979938,184.166666666667
4,0.175665113900151,184.166666666667
4,0.173039757481666,184.166666666667
4,0.170709771591462,184.166666666667
4,0.168709353095581,184.166666666667
4,0.167331296657251,184.166666666667
4,0.167594996316802,184.166666666667
4,0.167982531644176,184.166666666667
4,0.164857461612455,184.166666666667
4,0.161924674059665,184.166666666667
4,0.160513933148342,184.166666666667
4,0.16104230622277,184.166666666667
4,0.162074936301601,184.166666666667
4,0.16370198122125,184.166666666667
4,0.165722592154108,184.166666666667
4,0.169241200723606,184.166666666667
4,0.17247771537633,184.166666666667
4,0.174652302931937,184.166666666667
4,0.175331177192398,184.166666666667
4,0.176388881376701,184.166666666667
4,0.178972463619077,184.166666666667
4,0.183605022989676,184.166666666667
4,0.188527328052747,184.166666666667
4,0.194483620456475,184.166666666667
4,0.203600199421541,184.166666666667
4,0.214738325909322,184.166666666667
4,0.22599291143762,184.166666666667
4,0.233616854955803,184.166666666667
4,0.242823109425002,184.166666666667
4,0.252150002634986,184.166666666667
4,0.258235664549882,184.166666666667
4,0.263129255112794,184.166666666667
4,0.269144655495039,184.166666666667
4,0.274810215731076,184.166666666667
4,0.277729748651426,184.166666666667
4,0.27962203740347,184.166666666667
4,0.281779997339275,184.166666666667
4,0.284556824981097,184.166666666667
4,0.288344442440948,184.166666666667
4,0.293228587019946,184.166666666667
4,0.299819974204286,184.166666666667
4,0.309248288179809,184.166666666667
4,0.322448196862409,184.166666666667
4,0.332260062535638,184.166666666667
4,0.336541565015036,184.166666666667
4,0.341698210437901,184.166666666667
4,0.346401977809533,184.166666666667
4,0.350267069331757,184.166666666667
4,0.355586354697795,184.166666666667
4,0.363276690247246,184.166666666667
4,0.373094917038242,184.166666666667
4,0.384487815829635,184.166666666667
4,0.394758637397249,184.166666666667
4,0.408058338074677,184.166666666667
4,0.437388188322569,184.166666666667
4,0.463629630294724,184.166666666667
4,0.482625159117857,184.166666666667
4,0.497971633071367,184.166666666667
4,0.507049407292616,184.166666666667
4,0.512267304616255,184.166666666667
4,0.516126451753984,184.166666666667
4,0.520796342322173,184.166666666667
4,0.526046626995259,184.166666666667
4,0.530355628890911,184.166666666667
4,0.533739864516361,184.166666666667
4,0.536674091963589,184.166666666667
4,0.540648331125441,184.166666666667
4,0.546531605304527,184.166666666667
4,0.554472076851631,184.166666666667
4,0.564225353780622,184.166666666667
4,0.57608489091929,184.166666666667
4,0.590980928006154,184.166666666667
4,0.606646871343861,184.166666666667
4,0.62089361485832,184.166666666667
4,0.629809344232236,184.166666666667
4,0.635233264590553,184.166666666667
4,0.639444775365873,184.166666666667
4,0.644495561572195,184.166666666667
4,0.650823347984281,184.166666666667
4,0.658218744834799,184.166666666667
4,0.667018054289022,184.166666666667
4,0.676946690044648,184.166666666667
4,0.687395587560087,184.166666666667
4,0.702267223286516,184.166666666667
4,0.722086964415912,184.166666666667
4,0.746654812351841,184.166666666667
4,0.776989309254532,184.166666666667
