"part","density","characteristic"
1,0.18413300377498,230.5
1,0.188058249541044,230.5
1,0.190407556824105,230.5
1,0.190872895534458,230.5
1,0.189447604321337,230.5
1,0.186503103061266,230.5
1,0.183291032655172,230.5
1,0.180192843174106,230.5
1,0.177887042975124,230.5
1,0.175394075267635,230.5
1,0.17244649053403,230.5
1,0.171852432518396,230.5
1,0.175038411751234,230.5
1,0.179619217886319,230.5
1,0.185221008992892,230.5
1,0.190883274523837,230.5
1,0.194491026658372,230.5
1,0.192081231728158,230.5
1,0.197323683579747,230.5
1,0.203936224900873,230.5
1,0.214679326117235,230.5
1,0.223343954037264,230.5
1,0.229563969114844,230.5
1,0.230534544942378,230.5
1,0.229142462533495,230.5
1,0.229660245460374,230.5
1,0.232265098428701,230.5
1,0.234750588007149,230.5
1,0.236995169895378,230.5
1,0.240817467739855,230.5
1,0.246082665976539,230.5
1,0.24945411444941,230.5
1,0.256677183044741,230.5
1,0.266146369356657,230.5
1,0.274902636569212,230.5
1,0.280904373726037,230.5
1,0.282222683996961,230.5
1,0.277760849852475,230.5
1,0.269413309385156,230.5
1,0.263211476963809,230.5
1,0.260432957276579,230.5
1,0.259685469486495,230.5
1,0.258697779027327,230.5
1,0.257376578893694,230.5
1,0.25596946743075,230.5
1,0.257864856841597,230.5
1,0.264219528613251,230.5
1,0.272817096811828,230.5
1,0.280981454303106,230.5
1,0.284899444866974,230.5
1,0.285718729765876,230.5
1,0.285506922532794,230.5
1,0.288369317125606,230.5
1,0.295125124751253,230.5
1,0.306213225475247,230.5
1,0.317659643629306,230.5
1,0.326590294507836,230.5
1,0.329188981434615,230.5
1,0.3264655435505,230.5
1,0.322472646683079,230.5
1,0.321118046031018,230.5
1,0.323462046125064,230.5
1,0.328603690298689,230.5
1,0.334392317783255,230.5
1,0.33923930285504,230.5
1,0.342110612620399,230.5
1,0.34273592570869,230.5
1,0.342351741064344,230.5
1,0.341430810904163,230.5
1,0.342169184146231,230.5
1,0.344414939433563,230.5
1,0.347223996326798,230.5
1,0.351408412249857,230.5
1,0.357860281521966,230.5
1,0.366796268761366,230.5
1,0.375572323417328,230.5
1,0.383658208359798,230.5
1,0.393512637702855,230.5
1,0.40479430447087,230.5
1,0.417911655028269,230.5
1,0.431186758673452,230.5
1,0.443568410380708,230.5
1,0.458418344230544,230.5
1,0.473314204824932,230.5
1,0.48273617616603,230.5
1,0.487506952545119,230.5
1,0.492674383521985,230.5
1,0.500640494653395,230.5
1,0.516331029365275,230.5
1,0.540832188829731,230.5
1,0.575185878457055,230.5
1,0.615023672575661,230.5
1,0.657262136603777,230.5
1,0.698191884840972,230.5
1,0.738490970144345,230.5
1,0.776902919329392,230.5
1,0.815690995109333,230.5
1,0.857517130293419,230.5
1,0.901378724432057,230.5
1,0.94518834214925,230.5
2,0.220140287253357,231
2,0.221824100379828,231
2,0.220875881978502,231
2,0.218720241516177,231
2,0.214657908679341,231
2,0.217343939861866,231
2,0.207604332587245,231
2,0.198099495572677,231
2,0.189682664523539,231
2,0.182933737913746,231
2,0.178838877745212,231
2,0.177536961673449,231
2,0.180330148597798,231
2,0.185051488201696,231
2,0.191533386476229,231
2,0.19769114702086,231
2,0.202995915336848,231
2,0.20603725680356,231
2,0.206585962683274,231
2,0.205558142346667,231
2,0.203876473261684,231
2,0.202979489968086,231
2,0.203758904422056,231
2,0.206111136877203,231
2,0.209681698046617,231
2,0.213454635572771,231
2,0.216725136024889,231
2,0.217901548170391,231
2,0.218160084940053,231
2,0.216901873302011,231
2,0.2176138598365,231
2,0.221580609926353,231
2,0.229398365426777,231
2,0.239866400228592,231
2,0.250582862638698,231
2,0.259604183286254,231
2,0.265569417542025,231
2,0.270042204623593,231
2,0.273043986507503,231
2,0.273852551658284,231
2,0.274415130078396,231
2,0.274289263926238,231
2,0.27392716881523,231
2,0.274595506179109,231
2,0.276291629848335,231
2,0.277738590345376,231
2,0.279502014023374,231
2,0.279786412852889,231
2,0.282749370082123,231
2,0.289852957122274,231
2,0.299202132913083,231
2,0.308827556311732,231
2,0.314710460791075,231
2,0.316241067540763,231
2,0.31440640183858,231
2,0.312581337947546,231
2,0.312577308673705,231
2,0.316467631631627,231
2,0.324015760267343,231
2,0.33410483217666,231
2,0.34582559224323,231
2,0.356915127550654,231
2,0.366371631216664,231
2,0.372919296437674,231
2,0.375292715177844,231
2,0.374990011546244,231
2,0.373200695525161,231
2,0.371047254165464,231
2,0.370702993749756,231
2,0.374466289408329,231
2,0.382474446435743,231
2,0.395530834303842,231
2,0.415319677481052,231
2,0.427638844379903,231
2,0.438429262541269,231
2,0.444644900602423,231
2,0.443793554525436,231
2,0.440037395093239,231
2,0.443060561787233,231
2,0.449358880998094,231
2,0.449455876814391,231
2,0.449366728166139,231
2,0.4523986455511,231
2,0.451741731779523,231
2,0.446648263245586,231
2,0.446391003297455,231
2,0.456433990912944,231
2,0.466979506930021,231
2,0.472103346826533,231
2,0.486230419184961,231
2,0.511008649142822,231
2,0.537799487500198,231
2,0.567580995762691,231
2,0.605443479085419,231
2,0.641073754313934,231
2,0.685890674968429,231
2,0.748997114578066,231
2,0.831315631396991,231
2,0.93266171254754,231
2,1.02813826202991,231
3,0.137853724439753,192
3,0.151833938153619,192
3,0.165637015683239,192
3,0.171846073468875,192
3,0.175930447665561,192
