"part","density","characteristic"
1,0.26617470419753,183.25
1,0.266983773426872,183.25
1,0.266556440459283,183.25
1,0.267092786521871,183.25
1,0.268715675740082,183.25
1,0.272296243408914,183.25
1,0.277837790967306,183.25
1,0.284867490833862,183.25
1,0.292520015726791,183.25
1,0.29898412593314,183.25
1,0.30344373250962,183.25
1,0.30507133327782,183.25
1,0.303646864257549,183.25
1,0.299931728870869,183.25
1,0.294131125784921,183.25
1,0.28627403495216,183.25
1,0.279202941652059,183.25
1,0.272796327148625,183.25
1,0.266697768747139,183.25
1,0.264740462072598,183.25
1,0.261150421740346,183.25
1,0.256045604669499,183.25
1,0.253370701637163,183.25
1,0.254669973681213,183.25
1,0.259757648521249,183.25
1,0.26671843848907,183.25
1,0.273633921301833,183.25
1,0.280679478126265,183.25
1,0.290194841282547,183.25
1,0.302627623602804,183.25
1,0.317689365291532,183.25
1,0.333683777081958,183.25
1,0.347456716243662,183.25
1,0.360541131133999,183.25
1,0.373234099131955,183.25
1,0.388124628241076,183.25
1,0.402844784655441,183.25
1,0.416498340194542,183.25
1,0.427322457769475,183.25
1,0.434638508574664,183.25
1,0.437425948688356,183.25
1,0.438426650253739,183.25
1,0.438528954787633,183.25
1,0.442864943344284,183.25
1,0.447864382392385,183.25
1,0.45290473832189,183.25
1,0.457862949316256,183.25
1,0.46001944479328,183.25
1,0.460700237956511,183.25
1,0.460434382256527,183.25
1,0.461678806049247,183.25
1,0.464419701866572,183.25
1,0.469686616222763,183.25
1,0.478149555732922,183.25
1,0.489007564711132,183.25
1,0.500598778493615,183.25
1,0.510888909565613,183.25
1,0.518737058609387,183.25
1,0.523542639780733,183.25
1,0.525009939589925,183.25
1,0.524131228332547,183.25
1,0.52247761151727,183.25
1,0.523521184520804,183.25
1,0.526963255874104,183.25
1,0.532047251751896,183.25
1,0.534787244308941,183.25
1,0.535477838187407,183.25
1,0.533249063104839,183.25
1,0.530361958269063,183.25
1,0.529120480053738,183.25
1,0.533286220035841,183.25
1,0.54352739839309,183.25
1,0.555976850756688,183.25
1,0.56921282961669,183.25
1,0.58335426521786,183.25
1,0.598258934666901,183.25
1,0.610879712663135,183.25
1,0.621318603963646,183.25
1,0.629440755658947,183.25
1,0.635600327818199,183.25
1,0.640395762769083,183.25
1,0.642363146087589,183.25
1,0.63967073246146,183.25
1,0.634540366665783,183.25
1,0.627418432712551,183.25
1,0.618491473240027,183.25
1,0.610764735091283,183.25
1,0.607338372888065,183.25
1,0.608173873083577,183.25
1,0.620046872761104,183.25
1,0.642593490645883,183.25
1,0.680002223572273,183.25
1,0.725275800797967,183.25
1,0.77655473623037,183.25
1,0.828126283522164,183.25
1,0.876628844153286,183.25
1,0.921570659847874,183.25
1,0.961219308058126,183.25
1,0.995653751820542,183.25
1,1.01954197122394,183.25
2,0.30376309225511,163
2,0.29938125080071,163
2,0.290282515814868,163
2,0.280191491831475,163
2,0.270356825271318,163
2,0.264768758052309,163
2,0.263706233073714,163
2,0.264488589481073,163
2,0.266287294942558,163
2,0.268373939727061,163
2,0.270788707977915,163
2,0.270565885167077,163
2,0.267881937821922,163
2,0.259706388247461,163
2,0.252459542283669,163
2,0.242305633348114,163
2,0.230171533308719,163
2,0.219144840388906,163
2,0.209950786553084,163
2,0.201750485221999,163
2,0.195819820774662,163
2,0.195074515234941,163
2,0.199151423964714,163
2,0.208868177589628,163
2,0.222191817908881,163
2,0.239224518887696,163
2,0.258626312153655,163
2,0.278504673856215,163
2,0.296138659317787,163
2,0.309927087051152,163
2,0.320432918312575,163
2,0.330199095865181,163
2,0.340408230768827,163
2,0.353060653296234,163
2,0.36878516950852,163
2,0.388141299951002,163
2,0.408772572121397,163
2,0.427291332147877,163
2,0.442266404277761,163
2,0.451493599623428,163
2,0.457487723355571,163
2,0.462663368996114,163
2,0.467098581517871,163
2,0.469926007236454,163
2,0.470724716120961,163
2,0.469548944424062,163
2,0.468298655029763,163
2,0.466372057487502,163
2,0.465106982528286,163
2,0.466922531515458,163
2,0.472508504415652,163
2,0.481053119096546,163
2,0.491343267570105,163
2,0.500641422033898,163
2,0.50763095294831,163
2,0.516912354797933,163
2,0.528455176087038,163
2,0.543629759658582,163
2,0.555466845996681,163
2,0.562255484161237,163
2,0.564530644777155,163
2,0.56481168591833,163
2,0.566264617638586,163
2,0.568872216705699,163
2,0.572241305529857,163
2,0.572276734757635,163
2,0.569638255783375,163
2,0.566649232355472,163
2,0.564720918317061,163
2,0.563845601635002,163
2,0.566107692387591,163
2,0.5717035856496,163
2,0.579124791442468,163
2,0.585716117557309,163
2,0.591050377015072,163
2,0.594141173712466,163
2,0.595820024456154,163
2,0.596815200291588,163
2,0.5972273383347,163
2,0.598851945141896,163
2,0.601250996423593,163
2,0.605105198616749,163
2,0.611881274144917,163
2,0.62528170554113,163
2,0.648907357556239,163
2,0.681011987314281,163
2,0.717052419006043,163
2,0.750629642338887,163
2,0.776453933442128,163
2,0.790153027758547,163
2,0.78892366782748,163
2,0.778192086093532,163
2,0.764780477695309,163
2,0.763677249331407,163
2,0.78152042572001,163
2,0.814182650864151,163
2,0.854846145188684,163
2,0.904180217080023,163
2,0.950940676300829,163
2,0.979554324354169,163
3,0.202194469205902,206.5
3,0.208450020585457,206.5
3,0.225428602616943,206.5
3,0.243575540828264,206.5
3,0.263330694602615,206.5
3,0.282421006726456,206.5
3,0.300281465735296,206.5
3,0.314603495048103,206.5
3,0.324229604891635,206.5
3,0.327511376534538,206.5
3,0.327912150073227,206.5
3,0.325275537131011,206.5
3,0.320530363991948,206.5
3,0.312207537078584,206.5
3,0.301800382223195,206.5
3,0.291267954680996,206.5
3,0.284443819820933,206.5
3,0.283626295634603,206.5
3,0.287519706834244,206.5
3,0.293561172318504,206.5
3,0.30088503783919,206.5
3,0.308997089207651,206.5
3,0.31668870862568,206.5
3,0.32379112442119,206.5
3,0.326614734763061,206.5
3,0.327544321216356,206.5
3,0.330994394368223,206.5
3,0.339525042718221,206.5
3,0.350034133483516,206.5
3,0.362139437609328,206.5
3,0.369591106162053,206.5
3,0.372641171184931,206.5
3,0.371048140127195,206.5
3,0.367428309130631,206.5
3,0.366328371455146,206.5
3,0.368020682800498,206.5
3,0.372623069282556,206.5
3,0.377848644421855,206.5
3,0.387425654229503,206.5
3,0.391461889175994,206.5
3,0.389507910896702,206.5
3,0.397410008717642,206.5
3,0.405477983788296,206.5
3,0.408834536362023,206.5
3,0.414612483848343,206.5
3,0.421819605956652,206.5
3,0.42975089093411,206.5
3,0.437461125879151,206.5
3,0.446952246799876,206.5
3,0.456313631350704,206.5
3,0.46329264411169,206.5
3,0.467205451033048,206.5
3,0.469573630911466,206.5
3,0.469577020524101,206.5
3,0.467984481921647,206.5
3,0.466412243317461,206.5
3,0.467385791320939,206.5
3,0.47036443759318,206.5
3,0.47381916957383,206.5
3,0.478199397087188,206.5
3,0.483829936223403,206.5
3,0.491402740110919,206.5
3,0.50226056951938,206.5
3,0.514595033273054,206.5
3,0.522394352475204,206.5
3,0.5250610744146,206.5
3,0.523982305081039,206.5
3,0.521008876021129,206.5
3,0.518715070674933,206.5
3,0.520765460954921,206.5
3,0.527417209712845,206.5
3,0.536674242775814,206.5
3,0.544032232393595,206.5
3,0.545885606295469,206.5
3,0.541974043850687,206.5
3,0.535241345737043,206.5
3,0.530688467835852,206.5
3,0.532607618493479,206.5
3,0.540202649090953,206.5
3,0.546417047909043,206.5
3,0.544851112536828,206.5
3,0.548785775732079,206.5
3,0.558419404028245,206.5
3,0.56695374942321,206.5
3,0.575541593301165,206.5
3,0.588691966502435,206.5
3,0.608086957847811,206.5
3,0.624268867807827,206.5
3,0.636001221620296,206.5
3,0.644359232428431,206.5
3,0.647431051318222,206.5
3,0.646758532370386,206.5
3,0.645187667678585,206.5
3,0.64530561777445,206.5
3,0.651916054064441,206.5
3,0.66186310281304,206.5
3,0.675661351803293,206.5
3,0.689815831840818,206.5
3,0.705477634271883,206.5
3,0.726832396137244,206.5
4,0.350415346936506,167.333333333333
4,0.34622725667618,167.333333333333
4,0.34730275297306,167.333333333333
4,0.350441076205568,167.333333333333
4,0.355766962195982,167.333333333333
4,0.362488067251885,167.333333333333
4,0.368583291923239,167.333333333333
4,0.37166059946142,167.333333333333
4,0.36990585651345,167.333333333333
4,0.362316650485036,167.333333333333
4,0.350586072146695,167.333333333333
4,0.337985387277998,167.333333333333
4,0.327418332507076,167.333333333333
4,0.32357318050788,167.333333333333
4,0.325465847226294,167.333333333333
4,0.335991547381822,167.333333333333
