year,density
1941,1.0611719341607
1942,1.10632608166185
1943,1.19394662978907
1944,1.08453293408317
1945,1.18997100420303
1946,1.18095585322624
1947,0.971311596970918
1948,1.1240652110373
1949,1.26836362139252
1950,1.12960868896713
1951,1.10138734677891
1952,1.06179907509822
1953,1.09360407978652
1954,0.95949670966593
1955,0.950481558689138
1956,0.934131098532473
1957,0.956976946970553
1958,1.09511593740375
1959,0.957072119019002
1960,1.03240184365216
1961,0.914420954781972
1962,1.03396969599595
1963,0.929203562594848
1964,1.08414097099722
1965,1.02456258193321
1966,1.00457246454989
1967,0.974391306931933
1968,0.949711848472799
1969,1.12804083662333
1970,0.930995393844893
1971,1.04612055166032
1972,0.863073790522855
1973,0.970471676072459
1974,0.943426223142084
1975,0.849355082514694
1976,0.939114629196662
1977,0.901094209859759
1978,0.925003958102553
1979,0.994381424315254
1980,1.00496442763584
1981,1.05356785029332
1982,1.00759617978434
1983,0.995165350487148
1984,0.93637088759503
1985,1.06762252666086
1986,1.00026087060447
1987,0.966944008298931
1988,0.91324506552413
1989,0.99634123974499
1990,1.1007714047867
1991,1.00401251728425
1992,1.06767852138743
1993,1.07943741396585
1994,1.15939788349913
1995,1.17468444385108
1996,0.966944008298931
1997,1.12176942724818
1998,1.11706587021681
1999,1.12921672588118
2000,1.15848330296525
2001,1.11197035009949
2002,0.921476290329026
2003,0.718831374894191
2004,1.1104024977557
