year,relXinRing,GD
1975,0,0.170926490510819
1975,0.0101010101010101,0.181468288703439
1975,0.0202020202020202,0.193937850599899
1975,0.0303030303030303,0.203811272345169
1975,0.0404040404040404,0.211174952753244
1975,0.0505050505050505,0.21583086172909
1975,0.0606060606060606,0.21748856612768
1975,0.0707070707070707,0.217984952300076
1975,0.0808080808080808,0.217331917803295
1975,0.0909090909090909,0.216159612949838
1975,0.101010101010101,0.214764261109645
1975,0.111111111111111,0.214186420249308
1975,0.121212121212121,0.215574819684673
1975,0.131313131313131,0.217172167356258
1975,0.141414141414141,0.217584910772777
1975,0.151515151515152,0.215216544754838
1975,0.161616161616162,0.214348942221886
1975,0.171717171717172,0.215835880778822
1975,0.181818181818182,0.224423273939493
1975,0.191919191919192,0.238060076041937
1975,0.202020202020202,0.254540926844957
1975,0.212121212121212,0.267676857533328
1975,0.222222222222222,0.272721061137156
1975,0.232323232323232,0.268770126600941
1975,0.242424242424242,0.256109375968111
1975,0.252525252525253,0.239832331049196
1975,0.262626262626263,0.222010619129566
1975,0.272727272727273,0.205802363041092
1975,0.282828282828283,0.191794914997
1975,0.292929292929293,0.181270433113962
1975,0.303030303030303,0.17549792143026
1975,0.313131313131313,0.1767261228303
1975,0.323232323232323,0.182981381549799
1975,0.333333333333333,0.190014064119815
1975,0.343434343434343,0.196237337070789
1975,0.353535353535354,0.197656502167448
1975,0.363636363636364,0.194578253074062
1975,0.373737373737374,0.188591792278278
1975,0.383838383838384,0.18289570948899
1975,0.393939393939394,0.177895173313431
1975,0.404040404040404,0.174044287006821
1975,0.414141414141414,0.170865202808982
1975,0.424242424242424,0.169502350050234
1975,0.434343434343434,0.173327695814642
1975,0.444444444444444,0.183278911366783
1975,0.454545454545455,0.19433462399104
1975,0.464646464646465,0.202293154804936
1975,0.474747474747475,0.204559184508029
1975,0.484848484848485,0.203609695976007
1975,0.494949494949495,0.200661552733531
1975,0.505050505050505,0.200863315333456
1975,0.515151515151515,0.205954378191698
1975,0.525252525252525,0.214710280344824
1975,0.535353535353535,0.226373736368195
1975,0.545454545454545,0.238476124319436
1975,0.555555555555556,0.250961282144707
1975,0.565656565656566,0.263069918485953
1975,0.575757575757576,0.274709512284925
1975,0.585858585858586,0.285293052833434
1975,0.595959595959596,0.294375371819745
1975,0.606060606060606,0.301274444641712
1975,0.616161616161616,0.304982967210497
1975,0.626262626262626,0.307527034059392
1975,0.636363636363636,0.31044335360763
1975,0.646464646464647,0.316757633078544
1975,0.656565656565657,0.328269519716589
1975,0.666666666666667,0.347128064868767
1975,0.676767676767677,0.369760764408794
1975,0.686868686868687,0.395873663389267
1975,0.696969696969697,0.420037816642109
1975,0.707070707070707,0.433526955342786
1975,0.717171717171717,0.435711018158331
1975,0.727272727272727,0.424851849110736
1975,0.737373737373737,0.40679187751999
1975,0.747474747474748,0.385891831993059
1975,0.757575757575758,0.36916043163597
1975,0.767676767676768,0.357789064093338
1975,0.777777777777778,0.356675255810074
1975,0.787878787878788,0.364128380317083
1975,0.797979797979798,0.384653074504541
1975,0.808080808080808,0.417735941052753
1975,0.818181818181818,0.470206598119605
1975,0.828282828282828,0.533744240507555
1975,0.838383838383838,0.604592050243824
1975,0.848484848484849,0.667737744128997
1975,0.858585858585859,0.704384558700272
1975,0.868686868686869,0.706810212993318
1975,0.878787878787879,0.669449225120905
1975,0.888888888888889,0.615237116869218
1975,0.898989898989899,0.564985279874732
1975,0.909090909090909,0.552817980378442
1975,0.919191919191919,0.577456784787062
1975,0.929292929292929,0.628147529460135
1975,0.939393939393939,0.689631290892096
1975,0.94949494949495,0.753236764063232
1975,0.95959595959596,0.824980252104487
1975,0.96969696969697,0.904453043462819
1975,0.97979797979798,0.9879325564504
1975,0.98989898989899,1.0714698859172
1975,1,1.13946312922249
1976,0,0.183232363827019
1976,0.0101010101010101,0.18720676198765
1976,0.0202020202020202,0.1921142756957
1976,0.0303030303030303,0.196090465281373
1976,0.0404040404040404,0.198938045437778
1976,0.0505050505050505,0.201032512660064
1976,0.0606060606060606,0.202336871668018
1976,0.0707070707070707,0.203375567524777
1976,0.0808080808080808,0.20365529279461
1976,0.0909090909090909,0.202859087179969
1976,0.101010101010101,0.200824191966082
1976,0.111111111111111,0.196740278865518
1976,0.121212121212121,0.190652133746875
1976,0.131313131313131,0.184020840711228
1976,0.141414141414141,0.177028531045843
1976,0.151515151515152,0.170267691981953
1976,0.161616161616162,0.164076100682649
1976,0.171717171717172,0.158716164385981
1976,0.181818181818182,0.156125737713505
1976,0.191919191919192,0.157529179122936
1976,0.202020202020202,0.162576129811159
1976,0.212121212121212,0.169465850590852
1976,0.222222222222222,0.17730064122667
1976,0.232323232323232,0.184388006011683
1976,0.242424242424242,0.18998344333517
1976,0.252525252525253,0.193016625373028
1976,0.262626262626263,0.194039170621654
1976,0.272727272727273,0.193572755055068
1976,0.282828282828283,0.192826572595671
1976,0.292929292929293,0.191618758777339
1976,0.303030303030303,0.189934761145707
1976,0.313131313131313,0.188130993921305
1976,0.323232323232323,0.186132275715724
1976,0.333333333333333,0.184675035090374
1976,0.343434343434343,0.183447239529214
1976,0.353535353535354,0.182494003752284
1976,0.363636363636364,0.182336895628299
1976,0.373737373737374,0.18404909944567
1976,0.383838383838384,0.186090328857493
1976,0.393939393939394,0.187874037360481
1976,0.404040404040404,0.189617749849091
1976,0.414141414141414,0.191290902479093
1976,0.424242424242424,0.193887290603163
1976,0.434343434343434,0.197834748759592
1976,0.444444444444444,0.201364154950056
1976,0.454545454545455,0.204794485886372
1976,0.464646464646465,0.21024230449756
1976,0.474747474747475,0.216859323916289
1976,0.484848484848485,0.224287251750512
1976,0.494949494949495,0.231250105495133
1976,0.505050505050505,0.237939804942598
1976,0.515151515151515,0.243036518435218
1976,0.525252525252525,0.247003937177804
1976,0.535353535353535,0.249777780766158
1976,0.545454545454545,0.250899878325378
1976,0.555555555555556,0.251334004245834
1976,0.565656565656566,0.251083517723879
1976,0.575757575757576,0.251848410257058
1976,0.585858585858586,0.253379905462596
1976,0.595959595959596,0.25600699922373
1976,0.606060606060606,0.257073841776143
1976,0.616161616161616,0.254112778646183
1976,0.626262626262626,0.246924444241142
