year,relXinRing,GD
1983,NA,NA
1984,0,0.12826456782892
1984,0.0101010101010101,0.127386859397379
1984,0.0202020202020202,0.125375449972331
1984,0.0303030303030303,0.124349825852847
1984,0.0404040404040404,0.123876441411333
1984,0.0505050505050505,0.125410317169492
1984,0.0606060606060606,0.13067199807952
1984,0.0707070707070707,0.141202700586717
1984,0.0808080808080808,0.152902268760137
1984,0.0909090909090909,0.162850301181414
1984,0.101010101010101,0.167611717704348
1984,0.111111111111111,0.167767037933309
1984,0.121212121212121,0.165361654249409
1984,0.131313131313131,0.164500927602888
1984,0.141414141414141,0.166785830175112
1984,0.151515151515152,0.173348117403848
1984,0.161616161616162,0.180769257016391
1984,0.171717171717172,0.188525178273292
1984,0.181818181818182,0.193573626842616
1984,0.191919191919192,0.196169274762774
1984,0.202020202020202,0.195851094857115
1984,0.212121212121212,0.193600994093328
1984,0.222222222222222,0.190067844415182
1984,0.232323232323232,0.187717536685587
1984,0.242424242424242,0.188413084220907
1984,0.252525252525253,0.194756106761268
1984,0.262626262626263,0.203975584987013
1984,0.272727272727273,0.211459091892373
1984,0.282828282828283,0.214059940466438
1984,0.292929292929293,0.211850312259373
1984,0.303030303030303,0.20637192732759
1984,0.313131313131313,0.200048724812146
1984,0.323232323232323,0.196023070168401
1984,0.333333333333333,0.195340729588755
1984,0.343434343434343,0.198984581161646
1984,0.353535353535354,0.204877086751693
1984,0.363636363636364,0.212700260940967
1984,0.373737373737374,0.221462209586403
1984,0.383838383838384,0.228095464673844
1984,0.393939393939394,0.231585101998648
1984,0.404040404040404,0.232689418600487
1984,0.414141414141414,0.235517364718795
1984,0.424242424242424,0.240496872800146
1984,0.434343434343434,0.248343641099854
1984,0.444444444444444,0.257366889614753
1984,0.454545454545455,0.265681040077868
1984,0.464646464646465,0.276441370682591
1984,0.474747474747475,0.2865865507307
1984,0.484848484848485,0.288967901619594
1984,0.494949494949495,0.283978121278061
1984,0.505050505050505,0.277071446986185
1984,0.515151515151515,0.268871478446603
1984,0.525252525252525,0.262619080852642
1984,0.535353535353535,0.258362202508417
1984,0.545454545454545,0.257704106077112
1984,0.555555555555556,0.259741922956568
1984,0.565656565656566,0.266509682543036
1984,0.575757575757576,0.267523202230239
1984,0.585858585858586,0.272014724253056
1984,0.595959595959596,0.279514505330293
1984,0.606060606060606,0.28630305818116
1984,0.616161616161616,0.276960713314554
1984,0.626262626262626,0.275890504926506
1984,0.636363636363636,0.27236082289708
1984,0.646464646464647,0.267640481026515
1984,0.656565656565657,0.261222768073214
1984,0.666666666666667,0.257902784350689
1984,0.676767676767677,0.256933902160159
1984,0.686868686868687,0.26216488334236
1984,0.696969696969697,0.272234826644565
1984,0.707070707070707,0.285387472793738
1984,0.717171717171717,0.297163515610015
1984,0.727272727272727,0.308800713648209
1984,0.737373737373737,0.318049964291761
1984,0.747474747474748,0.323419570805193
1984,0.757575757575758,0.326107120229821
1984,0.767676767676768,0.329290481572565
1984,0.777777777777778,0.341006236031159
1984,0.787878787878788,0.346150935616769
1984,0.797979797979798,0.352314257521714
1984,0.808080808080808,0.362825631322156
1984,0.818181818181818,0.3693375307626
1984,0.828282828282828,0.372148062674918
1984,0.838383838383838,0.372801839830994
1984,0.848484848484849,0.368527198362287
1984,0.858585858585859,0.365839361421546
1984,0.868686868686869,0.362882089975678
1984,0.878787878787879,0.355348779707109
1984,0.888888888888889,0.34142355684019
1984,0.898989898989899,0.325742655753372
1984,0.909090909090909,0.308197739311077
1984,0.919191919191919,0.299026293535705
1984,0.929292929292929,0.300817621596277
1984,0.939393939393939,0.31851426956753
1984,0.94949494949495,0.353477051209814
1984,0.95959595959596,0.408764760839059
1984,0.96969696969697,0.494639697336268
1984,0.97979797979798,0.611149595155757
1984,0.98989898989899,0.758690298018665
1984,1,0.917500808165528
1985,0,0.170165818682613
1985,0.0101010101010101,0.169954585576885
1985,0.0202020202020202,0.169089633899349
1985,0.0303030303030303,0.167376111516404
1985,0.0404040404040404,0.164316707686591
1985,0.0505050505050505,0.160570434491276
1985,0.0606060606060606,0.156928277692048
1985,0.0707070707070707,0.154089525253968
1985,0.0808080808080808,0.152830802722513
1985,0.0909090909090909,0.152016086766523
1985,0.101010101010101,0.151145298213256
1985,0.111111111111111,0.152017936256614
1985,0.121212121212121,0.155911045623865
1985,0.131313131313131,0.16332076881173
1985,0.141414141414141,0.173920669488155
1985,0.151515151515152,0.186097609288234
1985,0.161616161616162,0.198039309833345
1985,0.171717171717172,0.207226441534657
1985,0.181818181818182,0.214666176038877
1985,0.191919191919192,0.219760698883299
1985,0.202020202020202,0.223861228893306
