year,relXinRing,GD
1963,NA,NA
1964,NA,NA
1965,0,0.15922684047878
1965,0.0101010101010101,0.171187002378321
1965,0.0202020202020202,0.180011631539371
1965,0.0303030303030303,0.187585151806212
1965,0.0404040404040404,0.19381935368489
1965,0.0505050505050505,0.199446442160259
1965,0.0606060606060606,0.204917067027284
1965,0.0707070707070707,0.209945124861419
1965,0.0808080808080808,0.215354384345903
1965,0.0909090909090909,0.220403867772424
1965,0.101010101010101,0.224849238109758
1965,0.111111111111111,0.228357254994779
1965,0.121212121212121,0.230241766749123
1965,0.131313131313131,0.230335143726717
1965,0.141414141414141,0.228121495696681
1965,0.151515151515152,0.224531669775454
1965,0.161616161616162,0.221352167265092
1965,0.171717171717172,0.218677671642234
1965,0.181818181818182,0.215424470344436
1965,0.191919191919192,0.212811471215725
1965,0.202020202020202,0.211592426054494
1965,0.212121212121212,0.211654293301021
1965,0.222222222222222,0.212699254853646
1965,0.232323232323232,0.214691093756359
1965,0.242424242424242,0.21719647007336
1965,0.252525252525253,0.219701317629515
1965,0.262626262626263,0.222185095807313
1965,0.272727272727273,0.225640305122965
1965,0.282828282828283,0.229554290426484
1965,0.292929292929293,0.232931516200774
1965,0.303030303030303,0.235409084350608
1965,0.313131313131313,0.237707005825067
1965,0.323232323232323,0.240846965074263
1965,0.333333333333333,0.244915625392878
1965,0.343434343434343,0.25050340798334
1965,0.353535353535354,0.25542228794251
1965,0.363636363636364,0.260197643764089
1965,0.373737373737374,0.265132908255734
1965,0.383838383838384,0.26895956169646
1965,0.393939393939394,0.272002862972617
1965,0.404040404040404,0.273434420731382
1965,0.414141414141414,0.273767592368065
1965,0.424242424242424,0.273300417385669
1965,0.434343434343434,0.273617106451288
1965,0.444444444444444,0.274655798685279
1965,0.454545454545455,0.277770078774043
1965,0.464646464646465,0.280889164248806
1965,0.474747474747475,0.284019449175837
1965,0.484848484848485,0.286027968237453
1965,0.494949494949495,0.28763968928264
1965,0.505050505050505,0.289192625095498
1965,0.515151515151515,0.291872146699574
1965,0.525252525252525,0.295613225690126
